From,PM2.5 (µg/m3)
17/03/2023 20:45,68
17/03/2023 21:00,68
17/03/2023 21:15,68
17/03/2023 21:30,68
17/03/2023 21:45,53
17/03/2023 22:00,53
17/03/2023 22:15,53
17/03/2023 22:30,53
17/03/2023 22:45,42
17/03/2023 23:00,42
17/03/2023 23:15,42
17/03/2023 23:30,42
17/03/2023 23:45,39
18/03/2023 00:00,39
18/03/2023 00:15,39
18/03/2023 00:30,39
18/03/2023 00:45,46
18/03/2023 01:00,46
18/03/2023 01:15,46
18/03/2023 01:30,46
18/03/2023 01:45,47
18/03/2023 02:00,47
18/03/2023 02:15,47
18/03/2023 02:30,47
18/03/2023 02:45,36
18/03/2023 03:00,36
18/03/2023 03:15,36
18/03/2023 03:30,36
18/03/2023 03:45,47
18/03/2023 04:00,47
18/03/2023 04:15,47
18/03/2023 04:30,47
18/03/2023 04:45,51
18/03/2023 05:00,51
18/03/2023 05:15,51
18/03/2023 05:30,51
18/03/2023 05:45,97
18/03/2023 06:00,97
18/03/2023 06:15,97
18/03/2023 06:30,97
18/03/2023 06:45,239
18/03/2023 07:00,239
18/03/2023 07:15,239
18/03/2023 07:30,239
18/03/2023 07:45,120
18/03/2023 08:00,120
18/03/2023 08:15,120
18/03/2023 08:30,120
18/03/2023 08:45,84
18/03/2023 09:00,84
18/03/2023 09:15,84
18/03/2023 09:30,84
18/03/2023 09:45,61
18/03/2023 10:00,61
18/03/2023 10:15,61
18/03/2023 10:30,61
18/03/2023 10:45,40
18/03/2023 11:00,40
18/03/2023 11:15,40
18/03/2023 11:30,40
18/03/2023 11:45,41
18/03/2023 12:00,41
18/03/2023 12:15,41
18/03/2023 12:30,41
18/03/2023 12:45,41
18/03/2023 13:00,41
18/03/2023 13:15,41
18/03/2023 13:30,41
18/03/2023 13:45,37
18/03/2023 14:00,37
18/03/2023 14:15,37
18/03/2023 14:30,37
18/03/2023 14:45,37
18/03/2023 15:00,37
18/03/2023 15:15,37
18/03/2023 15:30,37
18/03/2023 15:45,36
18/03/2023 16:00,36
18/03/2023 16:15,36
18/03/2023 16:30,36
18/03/2023 16:45,34
18/03/2023 17:00,34
18/03/2023 17:15,34
18/03/2023 17:30,34
18/03/2023 17:45,42
18/03/2023 18:00,42
18/03/2023 18:15,42
18/03/2023 18:30,42
18/03/2023 18:45,33
18/03/2023 19:00,33
18/03/2023 19:15,33
18/03/2023 19:30,33
18/03/2023 19:45,35
18/03/2023 20:00,35
18/03/2023 20:15,35
18/03/2023 20:30,35
18/03/2023 20:45,47
18/03/2023 21:00,47
18/03/2023 21:15,47
18/03/2023 21:30,47
18/03/2023 21:45,48
18/03/2023 22:00,48
18/03/2023 22:15,48
18/03/2023 22:30,48
18/03/2023 22:45,45
18/03/2023 23:00,45
18/03/2023 23:15,45
18/03/2023 23:30,45
18/03/2023 23:45,54
19/03/2023 00:00,54
19/03/2023 00:15,54
19/03/2023 00:30,54
19/03/2023 00:45,55
19/03/2023 01:00,55
19/03/2023 01:15,55
19/03/2023 01:30,55
19/03/2023 01:45,55
19/03/2023 02:00,55
19/03/2023 02:15,55
19/03/2023 02:30,55
19/03/2023 02:45,61
19/03/2023 03:00,61
19/03/2023 03:15,61
19/03/2023 03:30,61
19/03/2023 03:45,54
19/03/2023 04:00,54
19/03/2023 04:15,54
19/03/2023 04:30,54
19/03/2023 04:45,63
19/03/2023 05:00,63
19/03/2023 05:15,63
19/03/2023 05:30,63
19/03/2023 05:45,67
19/03/2023 06:00,67
19/03/2023 06:15,67
19/03/2023 06:30,67
19/03/2023 06:45,112
19/03/2023 07:00,112
19/03/2023 07:15,112
19/03/2023 07:30,112
19/03/2023 07:45,155
19/03/2023 08:00,155
19/03/2023 08:15,155
19/03/2023 08:30,155
19/03/2023 08:45,81
19/03/2023 09:00,81
19/03/2023 09:15,81
19/03/2023 09:30,81
19/03/2023 09:45,70
19/03/2023 10:00,70
19/03/2023 10:15,70
19/03/2023 10:30,70
19/03/2023 10:45,75
19/03/2023 11:00,75
19/03/2023 11:15,75
19/03/2023 11:30,75
19/03/2023 11:45,76
19/03/2023 12:00,76
19/03/2023 12:15,76
19/03/2023 12:30,76
19/03/2023 12:45,69
19/03/2023 13:00,69
19/03/2023 13:15,69
19/03/2023 13:30,69
19/03/2023 13:45,78
19/03/2023 14:00,78
19/03/2023 14:15,78
19/03/2023 14:30,78
19/03/2023 14:45,72
19/03/2023 15:00,72
19/03/2023 15:15,72
19/03/2023 15:30,72
19/03/2023 15:45,73
19/03/2023 16:00,73
19/03/2023 16:15,73
19/03/2023 16:30,73
19/03/2023 16:45,55
19/03/2023 17:00,55
19/03/2023 17:15,55
19/03/2023 17:30,55
19/03/2023 17:45,52
19/03/2023 18:00,52
19/03/2023 18:15,52
19/03/2023 18:30,52
19/03/2023 18:45,41
19/03/2023 19:00,41
19/03/2023 19:15,41
19/03/2023 19:30,41
19/03/2023 19:45,35
19/03/2023 20:00,35
19/03/2023 20:15,35
19/03/2023 20:30,35
19/03/2023 20:45,22
19/03/2023 21:00,22
19/03/2023 21:15,22
19/03/2023 21:30,22
19/03/2023 21:45,19
19/03/2023 22:00,19
19/03/2023 22:15,19
19/03/2023 22:30,19
19/03/2023 22:45,18
19/03/2023 23:00,18
19/03/2023 23:15,18
19/03/2023 23:30,18
19/03/2023 23:45,14
20/03/2023 00:00,14
20/03/2023 00:15,14
20/03/2023 00:30,14
20/03/2023 00:45,10
20/03/2023 01:00,10
20/03/2023 01:15,10
20/03/2023 01:30,10
20/03/2023 01:45,24
20/03/2023 02:00,24
20/03/2023 02:15,24
20/03/2023 02:30,24
20/03/2023 02:45,42
20/03/2023 03:00,42
20/03/2023 03:15,42
20/03/2023 03:30,42
20/03/2023 03:45,38
20/03/2023 04:00,38
20/03/2023 04:15,38
20/03/2023 04:30,38
20/03/2023 04:45,31
20/03/2023 05:00,31
20/03/2023 05:15,31
20/03/2023 05:30,31
20/03/2023 05:45,27
20/03/2023 06:00,27
20/03/2023 06:15,27
20/03/2023 06:30,27
20/03/2023 06:45,47
20/03/2023 07:00,47
20/03/2023 07:15,47
20/03/2023 07:30,47
20/03/2023 07:45,36
20/03/2023 08:00,36
20/03/2023 08:15,36
20/03/2023 08:30,36
20/03/2023 08:45,51
20/03/2023 09:00,51
20/03/2023 09:15,51
20/03/2023 09:30,51
20/03/2023 09:45,40
20/03/2023 10:00,40
20/03/2023 10:15,40
20/03/2023 10:30,40
20/03/2023 10:45,32
20/03/2023 11:00,32
20/03/2023 11:15,32
20/03/2023 11:30,32
20/03/2023 11:45,32
20/03/2023 12:00,32
20/03/2023 12:15,32
20/03/2023 12:30,32
20/03/2023 12:45,47
20/03/2023 13:00,47
20/03/2023 13:15,47
20/03/2023 13:30,47
20/03/2023 13:45,20
20/03/2023 14:00,20
20/03/2023 14:15,20
20/03/2023 14:30,20
20/03/2023 14:45,38
20/03/2023 15:00,38
20/03/2023 15:15,38
20/03/2023 15:30,38
20/03/2023 15:45,44
20/03/2023 16:00,44
20/03/2023 16:15,44
20/03/2023 16:30,44
20/03/2023 16:45,46
20/03/2023 17:00,46
20/03/2023 17:15,46
20/03/2023 17:30,46
20/03/2023 17:45,36
20/03/2023 18:00,36
20/03/2023 18:15,36
20/03/2023 18:30,36
20/03/2023 18:45,65
20/03/2023 19:00,65
20/03/2023 19:15,65
20/03/2023 19:30,65
20/03/2023 19:45,228
20/03/2023 20:00,228
20/03/2023 20:15,228
20/03/2023 20:30,228
20/03/2023 20:45,118
20/03/2023 21:00,118
20/03/2023 21:15,118
20/03/2023 21:30,118
20/03/2023 21:45,73
20/03/2023 22:00,73
20/03/2023 22:15,73
20/03/2023 22:30,73
20/03/2023 22:45,71
20/03/2023 23:00,71
20/03/2023 23:15,71
20/03/2023 23:30,71
20/03/2023 23:45,62
21/03/2023 00:00,62
21/03/2023 00:15,62
21/03/2023 00:30,62
21/03/2023 00:45,56
21/03/2023 01:00,56
21/03/2023 01:15,56
21/03/2023 01:30,56
21/03/2023 01:45,55
21/03/2023 02:00,55
21/03/2023 02:15,55
21/03/2023 02:30,55
21/03/2023 02:45,45
21/03/2023 03:00,45
21/03/2023 03:15,45
21/03/2023 03:30,45
21/03/2023 03:45,63
21/03/2023 04:00,63
21/03/2023 04:15,63
21/03/2023 04:30,63
21/03/2023 04:45,61
21/03/2023 05:00,61
21/03/2023 05:15,61
21/03/2023 05:30,61
21/03/2023 05:45,68
21/03/2023 06:00,68
21/03/2023 06:15,68
21/03/2023 06:30,68
21/03/2023 06:45,82
21/03/2023 07:00,82
21/03/2023 07:15,82
21/03/2023 07:30,82
21/03/2023 07:45,74
21/03/2023 08:00,74
21/03/2023 08:15,74
21/03/2023 08:30,74
21/03/2023 08:45,37
21/03/2023 09:00,37
21/03/2023 09:15,37
21/03/2023 09:30,37
21/03/2023 09:45,36
21/03/2023 10:00,36
21/03/2023 10:15,36
21/03/2023 10:30,36
21/03/2023 10:45,30
21/03/2023 11:00,30
21/03/2023 11:15,30
21/03/2023 11:30,30
21/03/2023 11:45,19
21/03/2023 12:00,19
21/03/2023 12:15,19
21/03/2023 12:30,19
21/03/2023 12:45,16
21/03/2023 13:00,16
21/03/2023 13:15,16
21/03/2023 13:30,16
21/03/2023 13:45,24
21/03/2023 14:00,24
21/03/2023 14:15,24
21/03/2023 14:30,24
21/03/2023 14:45,19
21/03/2023 15:00,19
21/03/2023 15:15,19
21/03/2023 15:30,19
21/03/2023 15:45,31
21/03/2023 16:00,31
21/03/2023 16:15,31
21/03/2023 16:30,31
21/03/2023 16:45,34
21/03/2023 17:00,34
21/03/2023 17:15,34
21/03/2023 17:30,34
21/03/2023 17:45,39
21/03/2023 18:00,39
21/03/2023 18:15,39
21/03/2023 18:30,39
21/03/2023 18:45,34
21/03/2023 19:00,34
21/03/2023 19:15,34
21/03/2023 19:30,34
21/03/2023 19:45,58
21/03/2023 20:00,58
21/03/2023 20:15,58
21/03/2023 20:30,58
21/03/2023 20:45,32
21/03/2023 21:00,32
21/03/2023 21:15,32
21/03/2023 21:30,32
21/03/2023 21:45,44
21/03/2023 22:00,44
21/03/2023 22:15,44
21/03/2023 22:30,44
21/03/2023 22:45,57
21/03/2023 23:00,57
21/03/2023 23:15,57
21/03/2023 23:30,57
21/03/2023 23:45,59
22/03/2023 00:00,59
22/03/2023 00:15,59
22/03/2023 00:30,59
22/03/2023 00:45,72
22/03/2023 01:00,72
22/03/2023 01:15,72
22/03/2023 01:30,72
22/03/2023 01:45,74
22/03/2023 02:00,74
22/03/2023 02:15,74
22/03/2023 02:30,74
22/03/2023 02:45,80
22/03/2023 03:00,80
22/03/2023 03:15,80
22/03/2023 03:30,80
22/03/2023 03:45,67
22/03/2023 04:00,67
22/03/2023 04:15,67
22/03/2023 04:30,67
22/03/2023 04:45,56
22/03/2023 05:00,56
22/03/2023 05:15,56
22/03/2023 05:30,56
22/03/2023 05:45,55
22/03/2023 06:00,55
22/03/2023 06:15,55
22/03/2023 06:30,55
22/03/2023 06:45,99
22/03/2023 07:00,99
22/03/2023 07:15,99
22/03/2023 07:30,99
22/03/2023 07:45,83
22/03/2023 08:00,83
22/03/2023 08:15,83
22/03/2023 08:30,83
22/03/2023 08:45,57
22/03/2023 09:00,57
22/03/2023 09:15,57
22/03/2023 09:30,57
22/03/2023 09:45,40
22/03/2023 10:00,40
22/03/2023 10:15,40
22/03/2023 10:30,40
22/03/2023 10:45,35
22/03/2023 11:00,35
22/03/2023 11:15,35
22/03/2023 11:30,35
22/03/2023 11:45,34
22/03/2023 12:00,34
22/03/2023 12:15,34
22/03/2023 12:30,34
22/03/2023 12:45,26
22/03/2023 13:00,26
22/03/2023 13:15,26
22/03/2023 13:30,26
22/03/2023 13:45,22
22/03/2023 14:00,22
22/03/2023 14:15,22
22/03/2023 14:30,22
22/03/2023 14:45,13
22/03/2023 15:00,13
22/03/2023 15:15,13
22/03/2023 15:30,13
22/03/2023 15:45,20
22/03/2023 16:00,20
22/03/2023 16:15,20
22/03/2023 16:30,20
22/03/2023 16:45,14
22/03/2023 17:00,14
22/03/2023 17:15,14
22/03/2023 17:30,14
22/03/2023 17:45,21
22/03/2023 18:00,21
22/03/2023 18:15,21
22/03/2023 18:30,21
22/03/2023 18:45,38
22/03/2023 19:00,38
22/03/2023 19:15,38
22/03/2023 19:30,38
22/03/2023 19:45,27
22/03/2023 20:00,27
22/03/2023 20:15,27
22/03/2023 20:30,27
22/03/2023 20:45,24
22/03/2023 21:00,24
22/03/2023 21:15,24
22/03/2023 21:30,24
22/03/2023 21:45,37
22/03/2023 22:00,37
22/03/2023 22:15,37
22/03/2023 22:30,37
22/03/2023 22:45,45
22/03/2023 23:00,45
22/03/2023 23:15,45
22/03/2023 23:30,45
22/03/2023 23:45,62
23/03/2023 00:00,62
23/03/2023 00:15,62
23/03/2023 00:30,62
23/03/2023 00:45,75
23/03/2023 01:00,75
23/03/2023 01:15,75
23/03/2023 01:30,75
23/03/2023 01:45,97
23/03/2023 02:00,97
23/03/2023 02:15,97
23/03/2023 02:30,97
23/03/2023 02:45,90
23/03/2023 03:00,90
23/03/2023 03:15,90
23/03/2023 03:30,90
23/03/2023 03:45,70
23/03/2023 04:00,70
23/03/2023 04:15,70
23/03/2023 04:30,70
23/03/2023 04:45,78
23/03/2023 05:00,78
23/03/2023 05:15,78
23/03/2023 05:30,78
23/03/2023 05:45,128
23/03/2023 06:00,128
23/03/2023 06:15,128
23/03/2023 06:30,128
23/03/2023 06:45,120
23/03/2023 07:00,120
23/03/2023 07:15,120
23/03/2023 07:30,120
23/03/2023 07:45,93
23/03/2023 08:00,93
23/03/2023 08:15,93
23/03/2023 08:30,93
23/03/2023 08:45,80
23/03/2023 09:00,80
23/03/2023 09:15,80
23/03/2023 09:30,80
23/03/2023 09:45,49
23/03/2023 10:00,49
23/03/2023 10:15,49
23/03/2023 10:30,49
23/03/2023 10:45,55
23/03/2023 11:00,55
23/03/2023 11:15,55
23/03/2023 11:30,55
23/03/2023 11:45,37
23/03/2023 12:00,37
23/03/2023 12:15,37
23/03/2023 12:30,37
23/03/2023 12:45,15
23/03/2023 13:00,15
23/03/2023 13:15,15
23/03/2023 13:30,15
23/03/2023 13:45,15
23/03/2023 14:00,15
23/03/2023 14:15,15
23/03/2023 14:30,15
23/03/2023 14:45,15
23/03/2023 15:00,15
23/03/2023 15:15,15
23/03/2023 15:30,15
23/03/2023 15:45,27
23/03/2023 16:00,27
23/03/2023 16:15,27
23/03/2023 16:30,27
23/03/2023 16:45,27
23/03/2023 17:00,27
23/03/2023 17:15,27
23/03/2023 17:30,27
23/03/2023 17:45,42
23/03/2023 18:00,42
23/03/2023 18:15,42
23/03/2023 18:30,42
23/03/2023 18:45,48
23/03/2023 19:00,48
23/03/2023 19:15,48
23/03/2023 19:30,48
23/03/2023 19:45,65
23/03/2023 20:00,65
23/03/2023 20:15,65
23/03/2023 20:30,65
23/03/2023 20:45,90
23/03/2023 21:00,90
23/03/2023 21:15,90
23/03/2023 21:30,90
23/03/2023 21:45,86
23/03/2023 22:00,86
23/03/2023 22:15,86
23/03/2023 22:30,86
23/03/2023 22:45,64
23/03/2023 23:00,64
23/03/2023 23:15,64
23/03/2023 23:30,64
23/03/2023 23:45,79
24/03/2023 00:00,79
24/03/2023 00:15,79
24/03/2023 00:30,79
24/03/2023 00:45,80.6
24/03/2023 01:00,82.2
24/03/2023 01:15,83.8
24/03/2023 01:30,85.4
24/03/2023 01:45,87
24/03/2023 02:00,87
24/03/2023 02:15,87
24/03/2023 02:30,87
24/03/2023 02:45,86
24/03/2023 03:00,86
24/03/2023 03:15,86
24/03/2023 03:30,86
24/03/2023 03:45,111
24/03/2023 04:00,111
24/03/2023 04:15,111
24/03/2023 04:30,111
24/03/2023 04:45,117
24/03/2023 05:00,117
24/03/2023 05:15,117
24/03/2023 05:30,117
24/03/2023 05:45,145
24/03/2023 06:00,145
24/03/2023 06:15,145
24/03/2023 06:30,145
24/03/2023 06:45,178
24/03/2023 07:00,178
24/03/2023 07:15,178
24/03/2023 07:30,178
24/03/2023 07:45,240
24/03/2023 08:00,240
24/03/2023 08:15,240
24/03/2023 08:30,240
24/03/2023 08:45,97
24/03/2023 09:00,97
24/03/2023 09:15,97
24/03/2023 09:30,97
24/03/2023 09:45,53
24/03/2023 10:00,53
24/03/2023 10:15,53
24/03/2023 10:30,53
24/03/2023 10:45,39
24/03/2023 11:00,39
24/03/2023 11:15,39
24/03/2023 11:30,39
24/03/2023 11:45,32
24/03/2023 12:00,32
24/03/2023 12:15,32
24/03/2023 12:30,32
24/03/2023 12:45,38
24/03/2023 13:00,38
24/03/2023 13:15,38
24/03/2023 13:30,38
24/03/2023 13:45,26
24/03/2023 14:00,26
24/03/2023 14:15,26
24/03/2023 14:30,26
24/03/2023 14:45,34
24/03/2023 15:00,34
24/03/2023 15:15,34
24/03/2023 15:30,34
24/03/2023 15:45,32
24/03/2023 16:00,32
24/03/2023 16:15,32
24/03/2023 16:30,32
24/03/2023 16:45,37
24/03/2023 17:00,37
24/03/2023 17:15,37
24/03/2023 17:30,37
24/03/2023 17:45,56
24/03/2023 18:00,56
24/03/2023 18:15,56
24/03/2023 18:30,56
24/03/2023 18:45,135
24/03/2023 19:00,135
24/03/2023 19:15,135
24/03/2023 19:30,135
24/03/2023 19:45,256
24/03/2023 20:00,256
24/03/2023 20:15,256
24/03/2023 20:30,256
24/03/2023 20:45,110
24/03/2023 21:00,110
24/03/2023 21:15,110
24/03/2023 21:30,110
24/03/2023 21:45,130
24/03/2023 22:00,130
24/03/2023 22:15,130
24/03/2023 22:30,130
24/03/2023 22:45,161
24/03/2023 23:00,161
24/03/2023 23:15,161
24/03/2023 23:30,161
24/03/2023 23:45,152
25/03/2023 00:00,152
25/03/2023 00:15,152
25/03/2023 00:30,152
25/03/2023 00:45,133
25/03/2023 01:00,133
25/03/2023 01:15,133
25/03/2023 01:30,133
25/03/2023 01:45,99
25/03/2023 02:00,99
25/03/2023 02:15,99
25/03/2023 02:30,99
25/03/2023 02:45,66
25/03/2023 03:00,66
25/03/2023 03:15,66
25/03/2023 03:30,66
25/03/2023 03:45,65
25/03/2023 04:00,65
25/03/2023 04:15,65
25/03/2023 04:30,65
25/03/2023 04:45,67
25/03/2023 05:00,67
25/03/2023 05:15,67
25/03/2023 05:30,67
25/03/2023 05:45,75
25/03/2023 06:00,75
25/03/2023 06:15,75
25/03/2023 06:30,75
25/03/2023 06:45,90
25/03/2023 07:00,90
25/03/2023 07:15,90
25/03/2023 07:30,90
25/03/2023 07:45,59
25/03/2023 08:00,59
25/03/2023 08:15,59
25/03/2023 08:30,59
25/03/2023 08:45,45
25/03/2023 09:00,45
25/03/2023 09:15,45
25/03/2023 09:30,45
25/03/2023 09:45,33
25/03/2023 10:00,33
25/03/2023 10:15,33
25/03/2023 10:30,33
25/03/2023 10:45,45
25/03/2023 11:00,45
25/03/2023 11:15,45
25/03/2023 11:30,45
25/03/2023 11:45,24
25/03/2023 12:00,24
25/03/2023 12:15,24
25/03/2023 12:30,24
25/03/2023 12:45,21
25/03/2023 13:00,21
25/03/2023 13:15,21
25/03/2023 13:30,21
25/03/2023 13:45,20
25/03/2023 14:00,20
25/03/2023 14:15,20
25/03/2023 14:30,20
25/03/2023 14:45,25
25/03/2023 15:00,25
25/03/2023 15:15,25
25/03/2023 15:30,25
25/03/2023 15:45,27
25/03/2023 16:00,27
25/03/2023 16:15,27
25/03/2023 16:30,27
25/03/2023 16:45,23
25/03/2023 17:00,23
25/03/2023 17:15,23
25/03/2023 17:30,23
25/03/2023 17:45,33
25/03/2023 18:00,33
25/03/2023 18:15,33
25/03/2023 18:30,33
25/03/2023 18:45,56
25/03/2023 19:00,56
25/03/2023 19:15,56
25/03/2023 19:30,56
25/03/2023 19:45,84
25/03/2023 20:00,84
25/03/2023 20:15,84
25/03/2023 20:30,84
25/03/2023 20:45,64
25/03/2023 21:00,64
25/03/2023 21:15,64
25/03/2023 21:30,64
25/03/2023 21:45,68
25/03/2023 22:00,68
25/03/2023 22:15,68
25/03/2023 22:30,68
25/03/2023 22:45,103
25/03/2023 23:00,103
25/03/2023 23:15,103
25/03/2023 23:30,103
25/03/2023 23:45,100
26/03/2023 00:00,100
26/03/2023 00:15,100
26/03/2023 00:30,100
26/03/2023 00:45,135
26/03/2023 01:00,135
26/03/2023 01:15,135
26/03/2023 01:30,135
26/03/2023 01:45,101
26/03/2023 02:00,101
26/03/2023 02:15,101
26/03/2023 02:30,101
26/03/2023 02:45,110
26/03/2023 03:00,110
26/03/2023 03:15,110
26/03/2023 03:30,110
26/03/2023 03:45,128
26/03/2023 04:00,128
26/03/2023 04:15,128
26/03/2023 04:30,128
26/03/2023 04:45,74
26/03/2023 05:00,74
26/03/2023 05:15,74
26/03/2023 05:30,74
26/03/2023 05:45,79
26/03/2023 06:00,79
26/03/2023 06:15,79
26/03/2023 06:30,79
26/03/2023 06:45,76
26/03/2023 07:00,76
26/03/2023 07:15,76
26/03/2023 07:30,76
26/03/2023 07:45,106
26/03/2023 08:00,106
26/03/2023 08:15,106
26/03/2023 08:30,106
26/03/2023 08:45,108
26/03/2023 09:00,108
26/03/2023 09:15,108
26/03/2023 09:30,108
26/03/2023 09:45,98
26/03/2023 10:00,98
26/03/2023 10:15,98
26/03/2023 10:30,98
26/03/2023 10:45,76
26/03/2023 11:00,76
26/03/2023 11:15,76
26/03/2023 11:30,76
26/03/2023 11:45,55
26/03/2023 12:00,55
26/03/2023 12:15,55
26/03/2023 12:30,55
26/03/2023 12:45,54
26/03/2023 13:00,54
26/03/2023 13:15,54
26/03/2023 13:30,54
26/03/2023 13:45,32
26/03/2023 14:00,32
26/03/2023 14:15,32
26/03/2023 14:30,32
26/03/2023 14:45,23
26/03/2023 15:00,23
26/03/2023 15:15,23
26/03/2023 15:30,23
26/03/2023 15:45,31
26/03/2023 16:00,31
26/03/2023 16:15,31
26/03/2023 16:30,31
26/03/2023 16:45,95
26/03/2023 17:00,95
26/03/2023 17:15,95
26/03/2023 17:30,95
26/03/2023 17:45,36
26/03/2023 18:00,36
26/03/2023 18:15,36
26/03/2023 18:30,36
26/03/2023 18:45,37
26/03/2023 19:00,37
26/03/2023 19:15,37
26/03/2023 19:30,37
26/03/2023 19:45,59
26/03/2023 20:00,59
26/03/2023 20:15,59
26/03/2023 20:30,59
26/03/2023 20:45,67
26/03/2023 21:00,67
26/03/2023 21:15,67
26/03/2023 21:30,67
26/03/2023 21:45,73
26/03/2023 22:00,73
26/03/2023 22:15,73
26/03/2023 22:30,73
26/03/2023 22:45,101
26/03/2023 23:00,101
26/03/2023 23:15,101
26/03/2023 23:30,101
26/03/2023 23:45,105
27/03/2023 00:00,105
27/03/2023 00:15,105
27/03/2023 00:30,105
27/03/2023 00:45,89
27/03/2023 01:00,89
27/03/2023 01:15,89
27/03/2023 01:30,89
27/03/2023 01:45,84
27/03/2023 02:00,84
27/03/2023 02:15,84
27/03/2023 02:30,84
27/03/2023 02:45,78
27/03/2023 03:00,78
27/03/2023 03:15,78
27/03/2023 03:30,78
27/03/2023 03:45,83
27/03/2023 04:00,83
27/03/2023 04:15,83
27/03/2023 04:30,83
27/03/2023 04:45,64
27/03/2023 05:00,64
27/03/2023 05:15,64
27/03/2023 05:30,64
27/03/2023 05:45,81
27/03/2023 06:00,81
27/03/2023 06:15,81
27/03/2023 06:30,81
27/03/2023 06:45,153
27/03/2023 07:00,153
27/03/2023 07:15,153
27/03/2023 07:30,153
27/03/2023 07:45,202
27/03/2023 08:00,202
27/03/2023 08:15,202
27/03/2023 08:30,202
27/03/2023 08:45,130
27/03/2023 09:00,130
27/03/2023 09:15,130
27/03/2023 09:30,130
27/03/2023 09:45,85
27/03/2023 10:00,85
27/03/2023 10:15,85
27/03/2023 10:30,85
27/03/2023 10:45,86
27/03/2023 11:00,86
27/03/2023 11:15,86
27/03/2023 11:30,86
27/03/2023 11:45,75
27/03/2023 12:00,75
27/03/2023 12:15,75
27/03/2023 12:30,75
27/03/2023 12:45,70
27/03/2023 13:00,70
27/03/2023 13:15,70
27/03/2023 13:30,70
27/03/2023 13:45,57
27/03/2023 14:00,57
27/03/2023 14:15,57
27/03/2023 14:30,57
27/03/2023 14:45,39
27/03/2023 15:00,39
27/03/2023 15:15,39
27/03/2023 15:30,39
27/03/2023 15:45,36
27/03/2023 16:00,36
27/03/2023 16:15,36
27/03/2023 16:30,36
27/03/2023 16:45,31
27/03/2023 17:00,31
27/03/2023 17:15,31
27/03/2023 17:30,31
27/03/2023 17:45,37
27/03/2023 18:00,37
27/03/2023 18:15,37
27/03/2023 18:30,37
27/03/2023 18:45,65
27/03/2023 19:00,65
27/03/2023 19:15,65
27/03/2023 19:30,65
27/03/2023 19:45,78
27/03/2023 20:00,78
27/03/2023 20:15,78
27/03/2023 20:30,78
27/03/2023 20:45,101
27/03/2023 21:00,101
27/03/2023 21:15,101
27/03/2023 21:30,101
27/03/2023 21:45,123
27/03/2023 22:00,123
27/03/2023 22:15,123
27/03/2023 22:30,123
27/03/2023 22:45,132
27/03/2023 23:00,132
27/03/2023 23:15,132
27/03/2023 23:30,132
27/03/2023 23:45,131
28/03/2023 00:00,131
28/03/2023 00:15,131
28/03/2023 00:30,131
28/03/2023 00:45,123
28/03/2023 01:00,123
28/03/2023 01:15,123
28/03/2023 01:30,123
28/03/2023 01:45,127
28/03/2023 02:00,127
28/03/2023 02:15,127
28/03/2023 02:30,127
28/03/2023 02:45,141
28/03/2023 03:00,141
28/03/2023 03:15,141
28/03/2023 03:30,141
28/03/2023 03:45,140
28/03/2023 04:00,140
28/03/2023 04:15,140
28/03/2023 04:30,140
28/03/2023 04:45,122
28/03/2023 05:00,122
28/03/2023 05:15,122
28/03/2023 05:30,122
28/03/2023 05:45,153
28/03/2023 06:00,153
28/03/2023 06:15,153
28/03/2023 06:30,153
28/03/2023 06:45,267
28/03/2023 07:00,267
28/03/2023 07:15,267
28/03/2023 07:30,267
28/03/2023 07:45,220
28/03/2023 08:00,220
28/03/2023 08:15,220
28/03/2023 08:30,220
28/03/2023 08:45,117
28/03/2023 09:00,117
28/03/2023 09:15,117
28/03/2023 09:30,117
28/03/2023 09:45,76
28/03/2023 10:00,76
28/03/2023 10:15,76
28/03/2023 10:30,76
28/03/2023 10:45,60
28/03/2023 11:00,60
28/03/2023 11:15,60
28/03/2023 11:30,60
28/03/2023 11:45,45
28/03/2023 12:00,45
28/03/2023 12:15,45
28/03/2023 12:30,45
28/03/2023 12:45,59
28/03/2023 13:00,59
28/03/2023 13:15,59
28/03/2023 13:30,59
28/03/2023 13:45,56
28/03/2023 14:00,56
28/03/2023 14:15,56
28/03/2023 14:30,56
28/03/2023 14:45,53
28/03/2023 15:00,53
28/03/2023 15:15,53
28/03/2023 15:30,53
28/03/2023 15:45,44
28/03/2023 16:00,44
28/03/2023 16:15,44
28/03/2023 16:30,44
28/03/2023 16:45,59
28/03/2023 17:00,59
28/03/2023 17:15,59
28/03/2023 17:30,59
28/03/2023 17:45,65
28/03/2023 18:00,65
28/03/2023 18:15,65
28/03/2023 18:30,65
28/03/2023 18:45,65.11111111
28/03/2023 19:00,65.22222222
28/03/2023 19:15,65.33333333
28/03/2023 19:30,65.44444444
28/03/2023 19:45,65.55555556
28/03/2023 20:00,65.66666667
28/03/2023 20:15,65.77777778
28/03/2023 20:30,65.88888889
28/03/2023 20:45,66
28/03/2023 21:00,66
28/03/2023 21:15,66
28/03/2023 21:30,66
28/03/2023 21:45,79
28/03/2023 22:00,79
28/03/2023 22:15,79
28/03/2023 22:30,79
28/03/2023 22:45,72
28/03/2023 23:00,72
28/03/2023 23:15,72
28/03/2023 23:30,72
28/03/2023 23:45,79
29/03/2023 00:00,79
29/03/2023 00:15,79
29/03/2023 00:30,79
