From,PM10 (µg/m3)
09/04/2023 18:00,84
09/04/2023 18:15,84
09/04/2023 18:30,122
09/04/2023 18:45,122
09/04/2023 19:00,122
09/04/2023 19:15,122
09/04/2023 19:30,122
09/04/2023 19:45,122
09/04/2023 20:00,122
09/04/2023 20:15,122
09/04/2023 20:30,173
09/04/2023 20:45,173
09/04/2023 21:00,173
09/04/2023 21:15,173
09/04/2023 21:30,138
09/04/2023 21:45,138
09/04/2023 22:00,138
09/04/2023 22:15,138
09/04/2023 22:30,228
09/04/2023 22:45,228
09/04/2023 23:00,228
09/04/2023 23:15,228
09/04/2023 23:30,228
09/04/2023 23:45,241
10/04/2023 00:00,241
10/04/2023 00:15,241
10/04/2023 00:30,241
10/04/2023 00:45,140
10/04/2023 01:00,140
10/04/2023 01:15,140
10/04/2023 01:30,140
10/04/2023 01:45,140
10/04/2023 02:00,140
10/04/2023 02:15,140
10/04/2023 02:30,140
10/04/2023 02:45,186
10/04/2023 03:00,186
10/04/2023 03:15,186
10/04/2023 03:30,186
10/04/2023 03:45,235
10/04/2023 04:00,235
10/04/2023 04:15,235
10/04/2023 04:30,235
10/04/2023 04:45,186
10/04/2023 05:00,186
10/04/2023 05:15,186
10/04/2023 05:30,186
10/04/2023 05:45,163
10/04/2023 06:00,163
10/04/2023 06:15,163
10/04/2023 06:30,163
10/04/2023 06:45,163
10/04/2023 07:00,163
10/04/2023 07:15,111
10/04/2023 07:30,111
10/04/2023 07:45,111
10/04/2023 08:00,111
10/04/2023 08:15,188
10/04/2023 08:30,188
10/04/2023 08:45,188
10/04/2023 09:00,188
10/04/2023 09:15,146
10/04/2023 09:30,146
10/04/2023 09:45,146
10/04/2023 10:00,146
10/04/2023 10:15,85
10/04/2023 10:30,85
10/04/2023 10:45,85
10/04/2023 11:00,85
10/04/2023 11:15,85
10/04/2023 11:30,85
10/04/2023 11:45,85
10/04/2023 12:00,85
10/04/2023 12:15,105
10/04/2023 12:30,105
10/04/2023 12:45,105
10/04/2023 13:00,105
10/04/2023 13:15,77
10/04/2023 13:30,77
10/04/2023 13:45,77
10/04/2023 14:00,77
10/04/2023 14:15,67
10/04/2023 14:30,67
10/04/2023 14:45,67
10/04/2023 15:00,67
10/04/2023 15:15,67
10/04/2023 15:30,81
10/04/2023 15:45,81
10/04/2023 16:00,81
10/04/2023 16:15,81
10/04/2023 16:30,79
10/04/2023 16:45,79
10/04/2023 17:00,79
10/04/2023 17:15,79
10/04/2023 17:30,83
10/04/2023 17:45,83
10/04/2023 18:00,83
10/04/2023 18:15,83
10/04/2023 18:30,83
10/04/2023 18:45,157
10/04/2023 19:00,157
10/04/2023 19:15,157
10/04/2023 19:30,157
10/04/2023 19:45,207
10/04/2023 20:00,207
10/04/2023 20:15,207
10/04/2023 20:30,207
10/04/2023 20:45,322
10/04/2023 21:00,322
10/04/2023 21:15,322
10/04/2023 21:30,322
10/04/2023 21:45,206
10/04/2023 22:00,206
10/04/2023 22:15,206
10/04/2023 22:30,206
10/04/2023 22:45,167
10/04/2023 23:00,167
10/04/2023 23:15,167
10/04/2023 23:30,167
10/04/2023 23:45,132
11/04/2023 00:00,132
11/04/2023 00:15,132
11/04/2023 00:30,132
11/04/2023 00:45,197
11/04/2023 01:00,197
11/04/2023 01:15,197
11/04/2023 01:30,197
11/04/2023 01:45,197
11/04/2023 02:00,197
11/04/2023 02:15,197
11/04/2023 02:30,197
11/04/2023 02:45,373
11/04/2023 03:00,373
11/04/2023 03:15,373
11/04/2023 03:30,373
11/04/2023 03:45,481
11/04/2023 04:00,481
11/04/2023 04:15,481
11/04/2023 04:30,481
11/04/2023 04:45,288
11/04/2023 05:00,288
11/04/2023 05:15,288
11/04/2023 05:30,288
11/04/2023 05:45,237
11/04/2023 06:00,237
11/04/2023 06:15,237
11/04/2023 06:30,237
11/04/2023 06:45,237
11/04/2023 07:00,237
11/04/2023 07:15,237
11/04/2023 07:30,237
11/04/2023 07:45,237
11/04/2023 08:00,237
11/04/2023 08:15,237
11/04/2023 08:30,237
11/04/2023 08:45,237
11/04/2023 09:00,262
11/04/2023 09:15,262
11/04/2023 09:30,262
11/04/2023 09:45,262
11/04/2023 10:00,262
11/04/2023 10:15,245
11/04/2023 10:30,245
11/04/2023 10:45,111
11/04/2023 11:00,111
11/04/2023 11:15,111
11/04/2023 11:30,111
11/04/2023 11:45,111
11/04/2023 12:00,NA
11/04/2023 12:15,NA
11/04/2023 12:30,NA
11/04/2023 12:45,NA
11/04/2023 13:00,NA
11/04/2023 13:15,NA
11/04/2023 13:30,NA
11/04/2023 13:45,153
11/04/2023 14:00,125
11/04/2023 14:15,125
11/04/2023 14:30,125
11/04/2023 14:45,125
11/04/2023 15:00,188
11/04/2023 15:15,188
11/04/2023 15:30,188
11/04/2023 15:45,188
11/04/2023 16:00,166
11/04/2023 16:15,166
11/04/2023 16:30,166
11/04/2023 16:45,166
11/04/2023 17:00,166
11/04/2023 17:15,152
11/04/2023 17:30,152
11/04/2023 17:45,152
11/04/2023 18:00,152
11/04/2023 18:15,163
11/04/2023 18:30,163
11/04/2023 18:45,163
11/04/2023 19:00,163
11/04/2023 19:15,163
11/04/2023 19:30,163
11/04/2023 19:45,163
11/04/2023 20:00,186
11/04/2023 20:15,186
11/04/2023 20:30,186
11/04/2023 20:45,186
11/04/2023 21:00,186
11/04/2023 21:15,418
11/04/2023 21:30,418
11/04/2023 21:45,418
11/04/2023 22:00,418
11/04/2023 22:15,440
11/04/2023 22:30,440
11/04/2023 22:45,440
11/04/2023 23:00,440
11/04/2023 23:15,440
11/04/2023 23:30,440
11/04/2023 23:45,440
12/04/2023 00:00,440
12/04/2023 00:15,440
12/04/2023 00:30,440
12/04/2023 00:45,178
12/04/2023 01:00,178
12/04/2023 01:15,178
12/04/2023 01:30,178
12/04/2023 01:45,178
12/04/2023 02:00,178
12/04/2023 02:15,178
12/04/2023 02:30,178
12/04/2023 02:45,180
12/04/2023 03:00,180
12/04/2023 03:15,180
12/04/2023 03:30,180
12/04/2023 03:45,246
12/04/2023 04:00,246
12/04/2023 04:15,246
12/04/2023 04:30,246
12/04/2023 04:45,245
12/04/2023 05:00,245
12/04/2023 05:15,245
12/04/2023 05:30,245
12/04/2023 05:45,182
12/04/2023 06:00,182
12/04/2023 06:15,182
12/04/2023 06:30,182
12/04/2023 06:45,228
12/04/2023 07:00,228
12/04/2023 07:15,228
12/04/2023 07:30,228
12/04/2023 07:45,238
12/04/2023 08:00,238
12/04/2023 08:15,238
12/04/2023 08:30,238
12/04/2023 08:45,285
12/04/2023 09:00,285
12/04/2023 09:15,285
12/04/2023 09:30,285
12/04/2023 09:45,285
12/04/2023 10:00,285
12/04/2023 10:15,285
12/04/2023 10:30,285
12/04/2023 10:45,125
12/04/2023 11:00,125
12/04/2023 11:15,125
12/04/2023 11:30,125
12/04/2023 11:45,143
12/04/2023 12:00,143
12/04/2023 12:15,143
12/04/2023 12:30,143
12/04/2023 12:45,124
12/04/2023 13:00,124
12/04/2023 13:15,124
12/04/2023 13:30,124
12/04/2023 13:45,129
12/04/2023 14:00,129
12/04/2023 14:15,129
12/04/2023 14:30,129
12/04/2023 14:45,102
12/04/2023 15:00,102
12/04/2023 15:15,102
12/04/2023 15:30,102
12/04/2023 15:45,100
12/04/2023 16:00,100
12/04/2023 16:15,100
12/04/2023 16:30,100
12/04/2023 16:45,100
12/04/2023 17:00,100
12/04/2023 17:15,100
12/04/2023 17:30,100
12/04/2023 17:45,100
12/04/2023 18:00,100
12/04/2023 18:15,100
12/04/2023 18:30,100
12/04/2023 18:45,100
12/04/2023 19:00,251
12/04/2023 19:15,251
12/04/2023 19:30,251
12/04/2023 19:45,NA
12/04/2023 20:00,251
12/04/2023 20:15,251
12/04/2023 20:30,251
12/04/2023 20:45,NA
12/04/2023 21:00,245
12/04/2023 21:15,245
12/04/2023 21:30,245
12/04/2023 21:45,245
12/04/2023 22:00,332
12/04/2023 22:15,332
12/04/2023 22:30,332
12/04/2023 22:45,332
12/04/2023 23:00,326
12/04/2023 23:15,326
12/04/2023 23:30,326
12/04/2023 23:45,326
13/04/2023 00:00,326
13/04/2023 00:15,326
13/04/2023 00:30,326
13/04/2023 00:45,259
13/04/2023 01:00,259
13/04/2023 01:15,259
13/04/2023 01:30,259
13/04/2023 01:45,NA
13/04/2023 02:00,NA
13/04/2023 02:15,NA
13/04/2023 02:30,NA
13/04/2023 02:45,185
13/04/2023 03:00,185
13/04/2023 03:15,185
13/04/2023 03:30,185
13/04/2023 03:45,201
13/04/2023 04:00,201
13/04/2023 04:15,201
13/04/2023 04:30,201
13/04/2023 04:45,248
13/04/2023 05:00,248
13/04/2023 05:15,248
13/04/2023 05:30,248
13/04/2023 05:45,244
13/04/2023 06:00,244
13/04/2023 06:15,244
13/04/2023 06:30,244
13/04/2023 06:45,323
13/04/2023 07:00,323
13/04/2023 07:15,323
13/04/2023 07:30,323
13/04/2023 07:45,323
13/04/2023 08:00,323
13/04/2023 08:15,323
13/04/2023 08:30,323
13/04/2023 08:45,323
13/04/2023 09:00,318
13/04/2023 09:15,318
13/04/2023 09:30,318
13/04/2023 09:45,318
13/04/2023 10:00,310
13/04/2023 10:15,310
13/04/2023 10:30,310
13/04/2023 10:45,NA
13/04/2023 11:00,290
13/04/2023 11:15,290
13/04/2023 11:30,290
13/04/2023 11:45,NA
13/04/2023 12:00,290
13/04/2023 12:15,290
13/04/2023 12:30,290
13/04/2023 12:45,248
13/04/2023 13:00,248
13/04/2023 13:15,248
13/04/2023 13:30,248
13/04/2023 13:45,NA
13/04/2023 14:00,NA
13/04/2023 14:15,NA
13/04/2023 14:30,NA
13/04/2023 14:45,NA
13/04/2023 15:00,NA
13/04/2023 15:15,NA
13/04/2023 15:30,NA
13/04/2023 15:45,NA
13/04/2023 16:00,NA
13/04/2023 16:15,NA
13/04/2023 16:30,NA
13/04/2023 16:45,NA
13/04/2023 17:00,NA
13/04/2023 17:15,NA
13/04/2023 17:30,NA
13/04/2023 17:45,NA
13/04/2023 18:00,NA
13/04/2023 18:15,NA
13/04/2023 18:30,NA
13/04/2023 18:45,NA
13/04/2023 19:00,167
13/04/2023 19:15,167
13/04/2023 19:30,167
13/04/2023 19:45,248
13/04/2023 20:00,248
13/04/2023 20:15,248
13/04/2023 20:30,248
13/04/2023 20:45,268
13/04/2023 21:00,268
13/04/2023 21:15,268
13/04/2023 21:30,268
13/04/2023 21:45,259
13/04/2023 22:00,259
13/04/2023 22:15,259
13/04/2023 22:30,259
13/04/2023 22:45,241
13/04/2023 23:00,241
13/04/2023 23:15,241
13/04/2023 23:30,241
13/04/2023 23:45,244
14/04/2023 00:00,244
14/04/2023 00:15,244
14/04/2023 00:30,244
14/04/2023 00:45,223
14/04/2023 01:00,223
14/04/2023 01:15,223
14/04/2023 01:30,223
14/04/2023 01:45,223
14/04/2023 02:00,223
14/04/2023 02:15,223
14/04/2023 02:30,223
14/04/2023 02:45,282
14/04/2023 03:00,282
14/04/2023 03:15,282
14/04/2023 03:30,282
14/04/2023 03:45,241
14/04/2023 04:00,241
14/04/2023 04:15,241
14/04/2023 04:30,241
14/04/2023 04:45,268
14/04/2023 05:00,268
14/04/2023 05:15,268
14/04/2023 05:30,268
14/04/2023 05:45,241
14/04/2023 06:00,241
14/04/2023 06:15,241
14/04/2023 06:30,241
14/04/2023 06:45,307
14/04/2023 07:00,307
14/04/2023 07:15,307
14/04/2023 07:30,307
14/04/2023 07:45,318
14/04/2023 08:00,318
14/04/2023 08:15,318
14/04/2023 08:30,318
14/04/2023 08:45,334
14/04/2023 09:00,334
14/04/2023 09:15,334
14/04/2023 09:30,334
14/04/2023 09:45,334
14/04/2023 10:00,334
14/04/2023 10:15,334
14/04/2023 10:30,334
14/04/2023 10:45,279
14/04/2023 11:00,279
14/04/2023 11:15,279
14/04/2023 11:30,279
14/04/2023 11:45,196
14/04/2023 12:00,196
14/04/2023 12:15,196
14/04/2023 12:30,196
14/04/2023 12:45,150
14/04/2023 13:00,150
14/04/2023 13:15,150
14/04/2023 13:30,150
14/04/2023 13:45,105
14/04/2023 14:00,105
14/04/2023 14:15,105
14/04/2023 14:30,105
14/04/2023 14:45,117
14/04/2023 15:00,117
14/04/2023 15:15,117
14/04/2023 15:30,117
14/04/2023 15:45,128
14/04/2023 16:00,128
14/04/2023 16:15,128
14/04/2023 16:30,128
14/04/2023 16:45,79
14/04/2023 17:00,79
14/04/2023 17:15,79
14/04/2023 17:30,79
14/04/2023 17:45,79
14/04/2023 18:00,79
14/04/2023 18:15,79
14/04/2023 18:30,79
14/04/2023 18:45,284
14/04/2023 19:00,284
14/04/2023 19:15,284
14/04/2023 19:30,284
14/04/2023 19:45,240
14/04/2023 20:00,240
14/04/2023 20:15,240
14/04/2023 20:30,240
14/04/2023 20:45,217
14/04/2023 21:00,217
14/04/2023 21:15,217
14/04/2023 21:30,217
14/04/2023 21:45,207
14/04/2023 22:00,207
14/04/2023 22:15,207
14/04/2023 22:30,207
14/04/2023 22:45,182
14/04/2023 23:00,182
14/04/2023 23:15,182
14/04/2023 23:30,182
14/04/2023 23:45,178
15/04/2023 00:00,178
15/04/2023 00:15,178
15/04/2023 00:30,178
15/04/2023 00:45,328
15/04/2023 01:00,328
15/04/2023 01:15,328
15/04/2023 01:30,328
15/04/2023 01:45,328
15/04/2023 02:00,328
15/04/2023 02:15,328
15/04/2023 02:30,328
15/04/2023 02:45,420
15/04/2023 03:00,420
15/04/2023 03:15,420
15/04/2023 03:30,420
15/04/2023 03:45,486
15/04/2023 04:00,486
15/04/2023 04:15,486
15/04/2023 04:30,486
15/04/2023 04:45,390
15/04/2023 05:00,390
15/04/2023 05:15,390
15/04/2023 05:30,390
15/04/2023 05:45,283
15/04/2023 06:00,283
15/04/2023 06:15,283
15/04/2023 06:30,283
15/04/2023 06:45,266
15/04/2023 07:00,266
15/04/2023 07:15,266
15/04/2023 07:30,266
15/04/2023 07:45,245
15/04/2023 08:00,245
15/04/2023 08:15,245
15/04/2023 08:30,245
15/04/2023 08:45,243
15/04/2023 09:00,243
15/04/2023 09:15,243
15/04/2023 09:30,243
15/04/2023 09:45,243
15/04/2023 10:00,243
15/04/2023 10:15,243
15/04/2023 10:30,243
15/04/2023 10:45,168
15/04/2023 11:00,168
15/04/2023 11:15,168
15/04/2023 11:30,168
15/04/2023 11:45,133
15/04/2023 12:00,133
15/04/2023 12:15,133
15/04/2023 12:30,133
15/04/2023 12:45,112
15/04/2023 13:00,112
15/04/2023 13:15,112
15/04/2023 13:30,112
15/04/2023 13:45,105
15/04/2023 14:00,105
15/04/2023 14:15,105
15/04/2023 14:30,105
15/04/2023 14:45,135
15/04/2023 15:00,135
15/04/2023 15:15,135
15/04/2023 15:30,135
15/04/2023 15:45,127
15/04/2023 16:00,127
15/04/2023 16:15,127
15/04/2023 16:30,127
15/04/2023 16:45,102
15/04/2023 17:00,102
15/04/2023 17:15,102
15/04/2023 17:30,102
15/04/2023 17:45,102
15/04/2023 18:00,102
15/04/2023 18:15,102
15/04/2023 18:30,102
15/04/2023 18:45,178
15/04/2023 19:00,178
15/04/2023 19:15,178
15/04/2023 19:30,178
15/04/2023 19:45,284
15/04/2023 20:00,284
15/04/2023 20:15,284
15/04/2023 20:30,284
15/04/2023 20:45,349
15/04/2023 21:00,349
15/04/2023 21:15,349
15/04/2023 21:30,349
15/04/2023 21:45,260
15/04/2023 22:00,260
15/04/2023 22:15,260
15/04/2023 22:30,260
15/04/2023 22:45,167
15/04/2023 23:00,167
15/04/2023 23:15,167
15/04/2023 23:30,167
15/04/2023 23:45,197
16/04/2023 00:00,197
16/04/2023 00:15,197
16/04/2023 00:30,197
16/04/2023 00:45,223
16/04/2023 01:00,223
16/04/2023 01:15,223
16/04/2023 01:30,223
16/04/2023 01:45,223
16/04/2023 02:00,223
16/04/2023 02:15,223
16/04/2023 02:30,223
16/04/2023 02:45,119
16/04/2023 03:00,119
16/04/2023 03:15,119
16/04/2023 03:30,119
16/04/2023 03:45,81
16/04/2023 04:00,81
16/04/2023 04:15,81
16/04/2023 04:30,81
16/04/2023 04:45,110
16/04/2023 05:00,110
16/04/2023 05:15,110
16/04/2023 05:30,110
16/04/2023 05:45,97
16/04/2023 06:00,97
16/04/2023 06:15,97
16/04/2023 06:30,97
16/04/2023 06:45,88
16/04/2023 07:00,88
16/04/2023 07:15,88
16/04/2023 07:30,88
16/04/2023 07:45,86
16/04/2023 08:00,86
16/04/2023 08:15,86
16/04/2023 08:30,86
16/04/2023 08:45,193
16/04/2023 09:00,193
16/04/2023 09:15,193
16/04/2023 09:30,193
16/04/2023 09:45,193
16/04/2023 10:00,193
16/04/2023 10:15,193
16/04/2023 10:30,193
16/04/2023 10:45,70
16/04/2023 11:00,70
16/04/2023 11:15,70
16/04/2023 11:30,70
16/04/2023 11:45,61
16/04/2023 12:00,61
16/04/2023 12:15,61
16/04/2023 12:30,61
16/04/2023 12:45,83
16/04/2023 13:00,83
16/04/2023 13:15,83
16/04/2023 13:30,83
16/04/2023 13:45,55
16/04/2023 14:00,55
16/04/2023 14:15,55
16/04/2023 14:30,55
16/04/2023 14:45,39
16/04/2023 15:00,39
16/04/2023 15:15,39
16/04/2023 15:30,39
16/04/2023 15:45,50
16/04/2023 16:00,50
16/04/2023 16:15,50
16/04/2023 16:30,50
16/04/2023 16:45,51
16/04/2023 17:00,51
16/04/2023 17:15,51
16/04/2023 17:30,51
16/04/2023 17:45,51
16/04/2023 18:00,51
16/04/2023 18:15,51
16/04/2023 18:30,51
16/04/2023 18:45,61
16/04/2023 19:00,61
16/04/2023 19:15,61
16/04/2023 19:30,61
16/04/2023 19:45,153
16/04/2023 20:00,153
16/04/2023 20:15,153
16/04/2023 20:30,153
16/04/2023 20:45,442
16/04/2023 21:00,442
16/04/2023 21:15,442
16/04/2023 21:30,442
16/04/2023 21:45,480
16/04/2023 22:00,480
16/04/2023 22:15,480
16/04/2023 22:30,480
16/04/2023 22:45,541
16/04/2023 23:00,541
16/04/2023 23:15,541
16/04/2023 23:30,541
16/04/2023 23:45,473
17/04/2023 00:00,473
17/04/2023 00:15,473
17/04/2023 00:30,473
17/04/2023 00:45,587
17/04/2023 01:00,587
17/04/2023 01:15,587
17/04/2023 01:30,587
17/04/2023 01:45,587
17/04/2023 02:00,587
17/04/2023 02:15,587
17/04/2023 02:30,587
17/04/2023 02:45,633
17/04/2023 03:00,633
17/04/2023 03:15,633
17/04/2023 03:30,633
17/04/2023 03:45,742
17/04/2023 04:00,742
17/04/2023 04:15,742
17/04/2023 04:30,742
17/04/2023 04:45,544
17/04/2023 05:00,544
17/04/2023 05:15,544
17/04/2023 05:30,544
17/04/2023 05:45,481
17/04/2023 06:00,481
17/04/2023 06:15,481
17/04/2023 06:30,481
17/04/2023 06:45,475
17/04/2023 07:00,475
17/04/2023 07:15,475
17/04/2023 07:30,475
17/04/2023 07:45,580
17/04/2023 08:00,580
17/04/2023 08:15,580
17/04/2023 08:30,580
17/04/2023 08:45,367
17/04/2023 09:00,367
17/04/2023 09:15,367
17/04/2023 09:30,367
17/04/2023 09:45,367
17/04/2023 10:00,367
17/04/2023 10:15,367
17/04/2023 10:30,367
17/04/2023 10:45,107
17/04/2023 11:00,107
17/04/2023 11:15,107
17/04/2023 11:30,107
17/04/2023 11:45,117
17/04/2023 12:00,117
17/04/2023 12:15,117
17/04/2023 12:30,117
17/04/2023 12:45,139
17/04/2023 13:00,139
17/04/2023 13:15,139
17/04/2023 13:30,139
17/04/2023 13:45,150
17/04/2023 14:00,150
17/04/2023 14:15,150
17/04/2023 14:30,150
17/04/2023 14:45,113
17/04/2023 15:00,113
17/04/2023 15:15,113
17/04/2023 15:30,113
17/04/2023 15:45,72
17/04/2023 16:00,72
17/04/2023 16:15,72
17/04/2023 16:30,72
17/04/2023 16:45,55
17/04/2023 17:00,55
17/04/2023 17:15,55
17/04/2023 17:30,55
17/04/2023 17:45,55
17/04/2023 18:00,55
17/04/2023 18:15,55
17/04/2023 18:30,55
17/04/2023 18:45,206
17/04/2023 19:00,206
17/04/2023 19:15,206
17/04/2023 19:30,206
17/04/2023 19:45,393
17/04/2023 20:00,393
17/04/2023 20:15,393
17/04/2023 20:30,393
17/04/2023 20:45,484
17/04/2023 21:00,484
17/04/2023 21:15,484
17/04/2023 21:30,484
17/04/2023 21:45,428
17/04/2023 22:00,428
17/04/2023 22:15,428
17/04/2023 22:30,428
17/04/2023 22:45,409
17/04/2023 23:00,409
17/04/2023 23:15,409
17/04/2023 23:30,409
17/04/2023 23:45,370
18/04/2023 00:00,370
18/04/2023 00:15,370
18/04/2023 00:30,370
18/04/2023 00:45,617
18/04/2023 01:00,617
18/04/2023 01:15,617
18/04/2023 01:30,617
18/04/2023 01:45,617
18/04/2023 02:00,617
18/04/2023 02:15,617
18/04/2023 02:30,617
18/04/2023 02:45,453
18/04/2023 03:00,453
18/04/2023 03:15,453
18/04/2023 03:30,453
18/04/2023 03:45,327
18/04/2023 04:00,327
18/04/2023 04:15,327
18/04/2023 04:30,327
18/04/2023 04:45,293
18/04/2023 05:00,293
18/04/2023 05:15,293
18/04/2023 05:30,293
18/04/2023 05:45,311
18/04/2023 06:00,311
18/04/2023 06:15,311
18/04/2023 06:30,311
18/04/2023 06:45,393
18/04/2023 07:00,393
18/04/2023 07:15,393
18/04/2023 07:30,393
18/04/2023 07:45,519
18/04/2023 08:00,519
18/04/2023 08:15,519
18/04/2023 08:30,519
18/04/2023 08:45,600
18/04/2023 09:00,600
18/04/2023 09:15,600
18/04/2023 09:30,600
18/04/2023 09:45,600
18/04/2023 10:00,600
18/04/2023 10:15,600
18/04/2023 10:30,600
18/04/2023 10:45,150
18/04/2023 11:00,150
18/04/2023 11:15,150
18/04/2023 11:30,150
18/04/2023 11:45,113
18/04/2023 12:00,113
18/04/2023 12:15,113
18/04/2023 12:30,113
18/04/2023 12:45,83
18/04/2023 13:00,83
18/04/2023 13:15,83
18/04/2023 13:30,83
18/04/2023 13:45,95
18/04/2023 14:00,95
18/04/2023 14:15,95
18/04/2023 14:30,95
18/04/2023 14:45,68
18/04/2023 15:00,68
18/04/2023 15:15,68
18/04/2023 15:30,68
18/04/2023 15:45,69
18/04/2023 16:00,69
18/04/2023 16:15,69
18/04/2023 16:30,69
18/04/2023 16:45,96
18/04/2023 17:00,96
18/04/2023 17:15,96
18/04/2023 17:30,96
18/04/2023 17:45,96
18/04/2023 18:00,96
18/04/2023 18:15,96
18/04/2023 18:30,96
18/04/2023 18:45,221
18/04/2023 19:00,221
18/04/2023 19:15,221
18/04/2023 19:30,221
18/04/2023 19:45,291
18/04/2023 20:00,291
18/04/2023 20:15,291
18/04/2023 20:30,291
18/04/2023 20:45,443
18/04/2023 21:00,443
18/04/2023 21:15,443
18/04/2023 21:30,443
18/04/2023 21:45,368
18/04/2023 22:00,368
18/04/2023 22:15,368
18/04/2023 22:30,368
18/04/2023 22:45,276
18/04/2023 23:00,276
18/04/2023 23:15,276
18/04/2023 23:30,276
18/04/2023 23:45,175
19/04/2023 00:00,175
19/04/2023 00:15,175
19/04/2023 00:30,175
19/04/2023 00:45,146
19/04/2023 01:00,146
19/04/2023 01:15,146
19/04/2023 01:30,146
19/04/2023 01:45,146
19/04/2023 02:00,146
19/04/2023 02:15,146
19/04/2023 02:30,146
19/04/2023 02:45,179
19/04/2023 03:00,179
19/04/2023 03:15,179
19/04/2023 03:30,179
19/04/2023 03:45,188
19/04/2023 04:00,188
19/04/2023 04:15,188
19/04/2023 04:30,188
19/04/2023 04:45,201
19/04/2023 05:00,201
19/04/2023 05:15,201
19/04/2023 05:30,201
19/04/2023 05:45,219
19/04/2023 06:00,219
19/04/2023 06:15,219
19/04/2023 06:30,219
19/04/2023 06:45,246
19/04/2023 07:00,246
19/04/2023 07:15,246
19/04/2023 07:30,246
19/04/2023 07:45,416
19/04/2023 08:00,416
19/04/2023 08:15,416
19/04/2023 08:30,416
19/04/2023 08:45,163
19/04/2023 09:00,163
19/04/2023 09:15,163
19/04/2023 09:30,163
19/04/2023 09:45,163
19/04/2023 10:00,163
19/04/2023 10:15,163
19/04/2023 10:30,163
19/04/2023 10:45,133
19/04/2023 11:00,133
19/04/2023 11:15,133
19/04/2023 11:30,133
19/04/2023 11:45,103
19/04/2023 12:00,103
19/04/2023 12:15,103
19/04/2023 12:30,103
19/04/2023 12:45,86
19/04/2023 13:00,86
19/04/2023 13:15,86
19/04/2023 13:30,86
19/04/2023 13:45,136
19/04/2023 14:00,136
19/04/2023 14:15,136
19/04/2023 14:30,136
19/04/2023 14:45,74
19/04/2023 15:00,74
19/04/2023 15:15,74
19/04/2023 15:30,74
19/04/2023 15:45,101
19/04/2023 16:00,101
19/04/2023 16:15,101
19/04/2023 16:30,101
19/04/2023 16:45,84
19/04/2023 17:00,84
19/04/2023 17:15,84
19/04/2023 17:30,84
19/04/2023 17:45,84
19/04/2023 18:00,84
19/04/2023 18:15,84
19/04/2023 18:30,84
19/04/2023 18:45,114
19/04/2023 19:00,114
19/04/2023 19:15,114
19/04/2023 19:30,114
19/04/2023 19:45,210
19/04/2023 20:00,210
19/04/2023 20:15,210
19/04/2023 20:30,210
19/04/2023 20:45,409
19/04/2023 21:00,409
19/04/2023 21:15,409
19/04/2023 21:30,409
19/04/2023 21:45,240
19/04/2023 22:00,240
19/04/2023 22:15,240
19/04/2023 22:30,240
19/04/2023 22:45,174
19/04/2023 23:00,174
19/04/2023 23:15,174
19/04/2023 23:30,174
19/04/2023 23:45,124
20/04/2023 00:00,124
20/04/2023 00:15,124
20/04/2023 00:30,124
20/04/2023 00:45,202
20/04/2023 01:00,202
20/04/2023 01:15,202
20/04/2023 01:30,202
20/04/2023 01:45,202
20/04/2023 02:00,202
20/04/2023 02:15,202
20/04/2023 02:30,202
20/04/2023 02:45,160
20/04/2023 03:00,160
20/04/2023 03:15,160
20/04/2023 03:30,160
20/04/2023 03:45,169
20/04/2023 04:00,169
20/04/2023 04:15,169
20/04/2023 04:30,169
20/04/2023 04:45,175
20/04/2023 05:00,175
20/04/2023 05:15,175
20/04/2023 05:30,175
20/04/2023 05:45,161
20/04/2023 06:00,161
20/04/2023 06:15,161
20/04/2023 06:30,161
20/04/2023 06:45,133
20/04/2023 07:00,133
20/04/2023 07:15,133
20/04/2023 07:30,133
20/04/2023 07:45,426
20/04/2023 08:00,426
20/04/2023 08:15,426
20/04/2023 08:30,426
20/04/2023 08:45,273
20/04/2023 09:00,273
20/04/2023 09:15,273
20/04/2023 09:30,273
20/04/2023 09:45,273
20/04/2023 10:00,273
20/04/2023 10:15,273
20/04/2023 10:30,273
20/04/2023 10:45,108
20/04/2023 11:00,108
20/04/2023 11:15,108
20/04/2023 11:30,108
20/04/2023 11:45,178
20/04/2023 12:00,178
20/04/2023 12:15,178
20/04/2023 12:30,178
20/04/2023 12:45,128
20/04/2023 13:00,128
20/04/2023 13:15,128
20/04/2023 13:30,128
20/04/2023 13:45,113
20/04/2023 14:00,113
20/04/2023 14:15,113
20/04/2023 14:30,113
20/04/2023 14:45,80
20/04/2023 15:00,80
20/04/2023 15:15,80
20/04/2023 15:30,80
20/04/2023 15:45,58
20/04/2023 16:00,58
20/04/2023 16:15,58
20/04/2023 16:30,58
20/04/2023 16:45,121
20/04/2023 17:00,121
20/04/2023 17:15,121
20/04/2023 17:30,121
20/04/2023 17:45,121
20/04/2023 18:00,121
20/04/2023 18:15,121
20/04/2023 18:30,121
20/04/2023 18:45,84
20/04/2023 19:00,84
20/04/2023 19:15,84
20/04/2023 19:30,84
20/04/2023 19:45,88
20/04/2023 20:00,88
20/04/2023 20:15,88
20/04/2023 20:30,88
20/04/2023 20:45,90
20/04/2023 21:00,90
20/04/2023 21:15,90
20/04/2023 21:30,90
20/04/2023 21:45,100
20/04/2023 22:00,100
