From,CO (mg/m3)
17/03/2023 10:30,1.68
17/03/2023 10:45,1.65
17/03/2023 11:00,1.64
17/03/2023 11:15,1.65
17/03/2023 11:30,1.64
17/03/2023 11:45,1.6
17/03/2023 12:00,1.6
17/03/2023 12:15,1.65
17/03/2023 12:30,1.84
17/03/2023 12:45,1.83
17/03/2023 13:00,1.79
17/03/2023 13:15,1.72
17/03/2023 13:30,1.66
17/03/2023 13:45,1.75
17/03/2023 14:00,1.76
17/03/2023 14:15,1.81
17/03/2023 14:30,1.81
17/03/2023 14:45,1.83
17/03/2023 15:00,1.76
17/03/2023 15:15,1.76
17/03/2023 15:30,1.75
17/03/2023 15:45,1.75
17/03/2023 16:00,1.68
17/03/2023 16:15,1.69
17/03/2023 16:30,1.66
17/03/2023 16:45,1.66
17/03/2023 17:00,1.64
17/03/2023 17:15,1.68
17/03/2023 17:30,1.69
17/03/2023 17:45,1.61
17/03/2023 18:00,1.6
17/03/2023 18:15,1.56
17/03/2023 18:30,1.57
17/03/2023 18:45,1.64
17/03/2023 19:00,1.9
17/03/2023 19:15,1.98
17/03/2023 19:30,1.87
17/03/2023 19:45,1.87
17/03/2023 20:00,1.79
17/03/2023 20:15,1.82
17/03/2023 20:30,1.82
17/03/2023 20:45,1.8
17/03/2023 21:00,1.75
17/03/2023 21:15,1.66
17/03/2023 21:30,1.58
17/03/2023 21:45,1.53
17/03/2023 22:00,1.51
17/03/2023 22:15,1.55
17/03/2023 22:30,1.51
17/03/2023 22:45,1.57
17/03/2023 23:00,1.59
17/03/2023 23:15,1.49
17/03/2023 23:30,1.44
17/03/2023 23:45,1.51
18/03/2023 00:00,1.58
18/03/2023 00:15,1.61
18/03/2023 00:30,1.64
18/03/2023 00:45,1.64
18/03/2023 01:00,1.64
18/03/2023 01:15,1.61
18/03/2023 01:30,1.58
18/03/2023 01:45,1.57
18/03/2023 02:00,1.88
18/03/2023 02:15,2.08
18/03/2023 02:30,2.12
18/03/2023 02:45,2.11
18/03/2023 03:00,2.08
18/03/2023 03:15,2.12
18/03/2023 03:30,2.13
18/03/2023 03:45,2.11
18/03/2023 04:00,2.08
18/03/2023 04:15,2.11
18/03/2023 04:30,2.08
18/03/2023 04:45,2.1
18/03/2023 05:00,2.16
18/03/2023 05:15,2.2
18/03/2023 05:30,2.39
18/03/2023 05:45,2.45
18/03/2023 06:00,2.43
18/03/2023 06:15,2.84
18/03/2023 06:30,2.77
18/03/2023 06:45,2.84
18/03/2023 07:00,2.71
18/03/2023 07:15,2.39
18/03/2023 07:30,2.4
18/03/2023 07:45,2.69
18/03/2023 08:00,2.5
18/03/2023 08:15,2.53
18/03/2023 08:30,2.56
18/03/2023 08:45,2.56
18/03/2023 09:00,2.63
18/03/2023 09:15,2.5
18/03/2023 09:30,2.35
18/03/2023 09:45,2.563333333
18/03/2023 10:00,2.776666667
18/03/2023 10:15,2.99
18/03/2023 10:30,2.18
18/03/2023 10:45,2.18
18/03/2023 11:00,2.19
18/03/2023 11:15,2.2
18/03/2023 11:30,2.19
18/03/2023 11:45,2.16
18/03/2023 12:00,2.19
18/03/2023 12:15,2.24
18/03/2023 12:30,2.27
18/03/2023 12:45,2.35
18/03/2023 13:00,2.35
18/03/2023 13:15,2.34
18/03/2023 13:30,2.32
18/03/2023 13:45,2.32
18/03/2023 14:00,2.35
18/03/2023 14:15,2.34
18/03/2023 14:30,2.35
18/03/2023 14:45,2.37
18/03/2023 15:00,2.24
18/03/2023 15:15,1.97
18/03/2023 15:30,1.92
18/03/2023 15:45,1.91
18/03/2023 16:00,1.91
18/03/2023 16:15,1.91
18/03/2023 16:30,1.9
18/03/2023 16:45,1.87
18/03/2023 17:00,1.85
18/03/2023 17:15,1.87
18/03/2023 17:30,1.91
18/03/2023 17:45,1.91
18/03/2023 18:00,1.88
18/03/2023 18:15,1.9
18/03/2023 18:30,1.9
18/03/2023 18:45,1.9
18/03/2023 19:00,1.96
18/03/2023 19:15,1.97
18/03/2023 19:30,2.07
18/03/2023 19:45,2.18
18/03/2023 20:00,2.16
18/03/2023 20:15,2.15
18/03/2023 20:30,2.16
18/03/2023 20:45,2.3
18/03/2023 21:00,2.4
18/03/2023 21:15,2.52
18/03/2023 21:30,2.32
18/03/2023 21:45,2.3
18/03/2023 22:00,2.39
18/03/2023 22:15,2.42
18/03/2023 22:30,2.42
18/03/2023 22:45,2.47
18/03/2023 23:00,2.46
18/03/2023 23:15,2.42
18/03/2023 23:30,2.43
18/03/2023 23:45,1.99
19/03/2023 00:00,1.55
19/03/2023 00:15,1.49
19/03/2023 00:30,1.49
19/03/2023 00:45,1.51
19/03/2023 01:00,1.59
19/03/2023 01:15,1.5
19/03/2023 01:30,1.34
19/03/2023 01:45,1.35
19/03/2023 02:00,1.57
19/03/2023 02:15,1.53
19/03/2023 02:30,1.55
19/03/2023 02:45,1.56
19/03/2023 03:00,1.55
19/03/2023 03:15,1.52
19/03/2023 03:30,1.51
19/03/2023 03:45,1.49
19/03/2023 04:00,1.5
19/03/2023 04:15,1.6
19/03/2023 04:30,1.59
19/03/2023 04:45,1.53
19/03/2023 05:00,1.57
19/03/2023 05:15,1.72
19/03/2023 05:30,1.71
19/03/2023 05:45,1.68
19/03/2023 06:00,1.67
19/03/2023 06:15,1.77
19/03/2023 06:30,2.26
19/03/2023 06:45,2.39
19/03/2023 07:00,2.54
19/03/2023 07:15,2.53
19/03/2023 07:30,2.5
19/03/2023 07:45,2.31
19/03/2023 08:00,2.29
19/03/2023 08:15,1.82
19/03/2023 08:30,1.59
19/03/2023 08:45,1.55
19/03/2023 09:00,1.5
19/03/2023 09:15,1.52
19/03/2023 09:30,1.5
19/03/2023 09:45,1.796666667
19/03/2023 10:00,2.093333333
19/03/2023 10:15,2.39
19/03/2023 10:30,1.58
19/03/2023 10:45,1.57
19/03/2023 11:00,1.59
19/03/2023 11:15,1.72
19/03/2023 11:30,1.79
19/03/2023 11:45,1.76
19/03/2023 12:00,1.72
19/03/2023 12:15,1.69
19/03/2023 12:30,1.64
19/03/2023 12:45,1.68
19/03/2023 13:00,1.68
19/03/2023 13:15,1.67
19/03/2023 13:30,1.66
19/03/2023 13:45,1.65
19/03/2023 14:00,1.61
19/03/2023 14:15,1.63
19/03/2023 14:30,1.61
19/03/2023 14:45,1.58
19/03/2023 15:00,1.65
19/03/2023 15:15,1.71
19/03/2023 15:30,1.63
19/03/2023 15:45,1.56
19/03/2023 16:00,1.56
19/03/2023 16:15,1.56
19/03/2023 16:30,1.52
19/03/2023 16:45,1.52
19/03/2023 17:00,1.52
19/03/2023 17:15,1.55
19/03/2023 17:30,1.53
19/03/2023 17:45,1.51
19/03/2023 18:00,1.5
19/03/2023 18:15,1.48
19/03/2023 18:30,1.48
19/03/2023 18:45,1.5
19/03/2023 19:00,1.49
19/03/2023 19:15,1.48
19/03/2023 19:30,1.45
19/03/2023 19:45,1.4
19/03/2023 20:00,1.41
19/03/2023 20:15,1.45
19/03/2023 20:30,1.43
19/03/2023 20:45,1.43
19/03/2023 21:00,1.42
19/03/2023 21:15,1.33
19/03/2023 21:30,1.24
19/03/2023 21:45,1.25
19/03/2023 22:00,1.23
19/03/2023 22:15,1.06
19/03/2023 22:30,0.7
19/03/2023 22:45,0.74
19/03/2023 23:00,0.73
19/03/2023 23:15,0.73
19/03/2023 23:30,0.79
19/03/2023 23:45,0.955
20/03/2023 00:00,1.12
20/03/2023 00:15,1.04
20/03/2023 00:30,0.98
20/03/2023 00:45,1
20/03/2023 01:00,0.98
20/03/2023 01:15,1
20/03/2023 01:30,1.04
20/03/2023 01:45,1.12
20/03/2023 02:00,1.33
20/03/2023 02:15,1.48
20/03/2023 02:30,1.53
20/03/2023 02:45,1.49
20/03/2023 03:00,1.43
20/03/2023 03:15,1.32
20/03/2023 03:30,1.31
20/03/2023 03:45,1.28
20/03/2023 04:00,1.32
20/03/2023 04:15,1.19
20/03/2023 04:30,1.05
20/03/2023 04:45,1.03
20/03/2023 05:00,1.04
20/03/2023 05:15,1.08
20/03/2023 05:30,1.04
20/03/2023 05:45,0.96
20/03/2023 06:00,0.5
20/03/2023 06:15,0.5
20/03/2023 06:30,0.55
20/03/2023 06:45,0.54
20/03/2023 07:00,0.8
20/03/2023 07:15,0.58
20/03/2023 07:30,0.5
20/03/2023 07:45,0.45
20/03/2023 08:00,0.54
20/03/2023 08:15,0.64
20/03/2023 08:30,0.61
20/03/2023 08:45,0.33
20/03/2023 09:00,0.26
20/03/2023 09:15,0.27
20/03/2023 09:30,0.24
20/03/2023 09:45,0.496666667
20/03/2023 10:00,0.753333333
20/03/2023 10:15,1.01
20/03/2023 10:30,0.4
20/03/2023 10:45,0.87
20/03/2023 11:00,0.9
20/03/2023 11:15,0.89
20/03/2023 11:30,0.9
20/03/2023 11:45,0.9
20/03/2023 12:00,1
20/03/2023 12:15,1.03
20/03/2023 12:30,0.96
20/03/2023 12:45,0.9
20/03/2023 13:00,0.8
20/03/2023 13:15,0.79
20/03/2023 13:30,0.78
20/03/2023 13:45,0.77
20/03/2023 14:00,0.77
20/03/2023 14:15,0.81
20/03/2023 14:30,0.95
20/03/2023 14:45,0.93
20/03/2023 15:00,0.89
20/03/2023 15:15,1
20/03/2023 15:30,1.1
20/03/2023 15:45,1.11
20/03/2023 16:00,1.04
20/03/2023 16:15,1.03
20/03/2023 16:30,1.03
20/03/2023 16:45,1
20/03/2023 17:00,1.03
20/03/2023 17:15,1.06
20/03/2023 17:30,1.04
20/03/2023 17:45,1.06
20/03/2023 18:00,1.06
20/03/2023 18:15,1.15
20/03/2023 18:30,1.23
20/03/2023 18:45,1.72
20/03/2023 19:00,1.68
20/03/2023 19:15,1.58
20/03/2023 19:30,1.75
20/03/2023 19:45,1.53
20/03/2023 20:00,1.64
20/03/2023 20:15,1.59
20/03/2023 20:30,1.55
20/03/2023 20:45,1.63
20/03/2023 21:00,1.04
20/03/2023 21:15,0.69
20/03/2023 21:30,0.79
20/03/2023 21:45,1.19
20/03/2023 22:00,1.59
20/03/2023 22:15,1.55
20/03/2023 22:30,1.49
20/03/2023 22:45,1.42
20/03/2023 23:00,1.34
20/03/2023 23:15,1.48
20/03/2023 23:30,1.35
20/03/2023 23:45,1.705
21/03/2023 00:00,2.06
21/03/2023 00:15,1.98
21/03/2023 00:30,1.87
21/03/2023 00:45,1.92
21/03/2023 01:00,1.95
21/03/2023 01:15,1.98
21/03/2023 01:30,2.04
21/03/2023 01:45,1.98
21/03/2023 02:00,1.95
21/03/2023 02:15,1.92
21/03/2023 02:30,1.98
21/03/2023 02:45,2
21/03/2023 03:00,2.05
21/03/2023 03:15,2.08
21/03/2023 03:30,2.04
21/03/2023 03:45,1.97
21/03/2023 04:00,1.92
21/03/2023 04:15,2
21/03/2023 04:30,2.05
21/03/2023 04:45,2.05
21/03/2023 05:00,1.99
21/03/2023 05:15,1.97
21/03/2023 05:30,2.05
21/03/2023 05:45,2.23
21/03/2023 06:00,2.46
21/03/2023 06:15,2.45
21/03/2023 06:30,2.43
21/03/2023 06:45,2.27
21/03/2023 07:00,2.11
21/03/2023 07:15,2.05
21/03/2023 07:30,2.04
21/03/2023 07:45,2.06
21/03/2023 08:00,2.03
21/03/2023 08:15,1.96
21/03/2023 08:30,1.91
21/03/2023 08:45,1.95
21/03/2023 09:00,1.92
21/03/2023 09:15,1.92
21/03/2023 09:30,1.91
21/03/2023 09:45,2.17
21/03/2023 10:00,2.43
21/03/2023 10:15,2.69
21/03/2023 10:30,1.88
21/03/2023 10:45,1.88
21/03/2023 11:00,1.88
21/03/2023 11:15,1.89
21/03/2023 11:30,1.88
21/03/2023 11:45,1.88
21/03/2023 12:00,1.89
21/03/2023 12:15,2
21/03/2023 12:30,2
21/03/2023 12:45,2.02
21/03/2023 13:00,2
21/03/2023 13:15,2
21/03/2023 13:30,2
21/03/2023 13:45,2
21/03/2023 14:00,1.99
21/03/2023 14:15,1.98
21/03/2023 14:30,2
21/03/2023 14:45,2
21/03/2023 15:00,1.98
21/03/2023 15:15,2.02
21/03/2023 15:30,2.05
21/03/2023 15:45,2.06
21/03/2023 16:00,2.05
21/03/2023 16:15,2.05
21/03/2023 16:30,2.06
21/03/2023 16:45,2.06
21/03/2023 17:00,2.08
21/03/2023 17:15,2.07
21/03/2023 17:30,2.06
21/03/2023 17:45,2.03
21/03/2023 18:00,2.05
21/03/2023 18:15,2.02
21/03/2023 18:30,2.04
21/03/2023 18:45,2.13
21/03/2023 19:00,2.1
21/03/2023 19:15,2.2
21/03/2023 19:30,2.29
21/03/2023 19:45,2.2
21/03/2023 20:00,2.07
21/03/2023 20:15,2.14
21/03/2023 20:30,2.13
21/03/2023 20:45,2.08
21/03/2023 21:00,2.12
21/03/2023 21:15,2.63
21/03/2023 21:30,2.43
21/03/2023 21:45,2.36
21/03/2023 22:00,2.34
21/03/2023 22:15,2.4
21/03/2023 22:30,2.63
21/03/2023 22:45,2.92
21/03/2023 23:00,2.79
21/03/2023 23:15,2.52
21/03/2023 23:30,2.37
21/03/2023 23:45,2.165
22/03/2023 00:00,1.96
22/03/2023 00:15,2.08
22/03/2023 00:30,2.22
22/03/2023 00:45,2.24
22/03/2023 01:00,2.06
22/03/2023 01:15,2.1
22/03/2023 01:30,2.26
22/03/2023 01:45,2.53
22/03/2023 02:00,2.63
22/03/2023 02:15,2.59
22/03/2023 02:30,2.58
22/03/2023 02:45,2.46
22/03/2023 03:00,2.54
22/03/2023 03:15,2.58
22/03/2023 03:30,2.58
22/03/2023 03:45,2.54
22/03/2023 04:00,2.42
22/03/2023 04:15,2.37
22/03/2023 04:30,2.3
22/03/2023 04:45,2.14
22/03/2023 05:00,2.04
22/03/2023 05:15,1.98
22/03/2023 05:30,2.04
22/03/2023 05:45,2.11
22/03/2023 06:00,2.14
22/03/2023 06:15,2.13
22/03/2023 06:30,2.36
22/03/2023 06:45,2.36
22/03/2023 07:00,2.26
22/03/2023 07:15,2.11
22/03/2023 07:30,2.22
22/03/2023 07:45,2.47
22/03/2023 08:00,2.06
22/03/2023 08:15,1.96
22/03/2023 08:30,1.95
22/03/2023 08:45,1.89
22/03/2023 09:00,1.83
22/03/2023 09:15,1.88
22/03/2023 09:30,1.84
22/03/2023 09:45,2.073333333
22/03/2023 10:00,2.306666667
22/03/2023 10:15,2.54
22/03/2023 10:30,1.71
22/03/2023 10:45,1.64
22/03/2023 11:00,1.61
22/03/2023 11:15,1.58
22/03/2023 11:30,1.47
22/03/2023 11:45,1.42
22/03/2023 12:00,1.44
22/03/2023 12:15,1.45
22/03/2023 12:30,1.47
22/03/2023 12:45,1.43
22/03/2023 13:00,1.42
22/03/2023 13:15,1.41
22/03/2023 13:30,1.37
22/03/2023 13:45,1.41
22/03/2023 14:00,1.4
22/03/2023 14:15,1.39
22/03/2023 14:30,1.37
22/03/2023 14:45,1.34
22/03/2023 15:00,1.35
22/03/2023 15:15,1.37
22/03/2023 15:30,1.37
22/03/2023 15:45,1.4
22/03/2023 16:00,1.37
22/03/2023 16:15,1.39
22/03/2023 16:30,1.37
22/03/2023 16:45,1.39
22/03/2023 17:00,1.37
22/03/2023 17:15,1.37
22/03/2023 17:30,1.39
22/03/2023 17:45,1.41
22/03/2023 18:00,1.37
22/03/2023 18:15,1.4
22/03/2023 18:30,1.44
22/03/2023 18:45,1.5
22/03/2023 19:00,1.42
22/03/2023 19:15,1.41
22/03/2023 19:30,1.41
22/03/2023 19:45,1.4
22/03/2023 20:00,1.4
22/03/2023 20:15,1.4
22/03/2023 20:30,1.41
22/03/2023 20:45,1.42
22/03/2023 21:00,1.53
22/03/2023 21:15,1.53
22/03/2023 21:30,1.49
22/03/2023 21:45,1.55
22/03/2023 22:00,1.55
22/03/2023 22:15,1.53
22/03/2023 22:30,1.57
22/03/2023 22:45,1.66
22/03/2023 23:00,1.73
22/03/2023 23:15,1.73
22/03/2023 23:30,1.77
22/03/2023 23:45,1.975
23/03/2023 00:00,2.18
23/03/2023 00:15,2.12
23/03/2023 00:30,2.1
23/03/2023 00:45,2.14
23/03/2023 01:00,2.15
23/03/2023 01:15,2.14
23/03/2023 01:30,2.19
23/03/2023 01:45,2.27
23/03/2023 02:00,2.22
23/03/2023 02:15,2.2
23/03/2023 02:30,2.28
23/03/2023 02:45,2.23
23/03/2023 03:00,2.16
23/03/2023 03:15,2.16
23/03/2023 03:30,2.2
23/03/2023 03:45,2.18
23/03/2023 04:00,2.19
23/03/2023 04:15,2.19
23/03/2023 04:30,2.2
23/03/2023 04:45,2.3
23/03/2023 05:00,2.42
23/03/2023 05:15,2.56
23/03/2023 05:30,2.63
23/03/2023 05:45,2.74
23/03/2023 06:00,2.71
23/03/2023 06:15,2.68
23/03/2023 06:30,2.5
23/03/2023 06:45,2.34
23/03/2023 07:00,2.2
23/03/2023 07:15,2.12
23/03/2023 07:30,2
23/03/2023 07:45,2
23/03/2023 08:00,2.14
23/03/2023 08:15,2.14
23/03/2023 08:30,2.12
23/03/2023 08:45,2.05
23/03/2023 09:00,1.99
23/03/2023 09:15,1.95
23/03/2023 09:30,1.96
23/03/2023 09:45,2.223333333
23/03/2023 10:00,2.486666667
23/03/2023 10:15,2.75
23/03/2023 10:30,1.94
23/03/2023 10:45,1.92
23/03/2023 11:00,1.91
23/03/2023 11:15,1.91
23/03/2023 11:30,1.89
23/03/2023 11:45,1.83
23/03/2023 12:00,1.81
23/03/2023 12:15,1.75
23/03/2023 12:30,1.73
23/03/2023 12:45,1.71
23/03/2023 13:00,1.68
23/03/2023 13:15,1.65
23/03/2023 13:30,1.65
23/03/2023 13:45,1.66
23/03/2023 14:00,1.66
23/03/2023 14:15,1.67
23/03/2023 14:30,1.64
23/03/2023 14:45,1.64
23/03/2023 15:00,1.65
23/03/2023 15:15,1.65
23/03/2023 15:30,1.66
23/03/2023 15:45,1.66
23/03/2023 16:00,1.69
23/03/2023 16:15,1.69
23/03/2023 16:30,1.68
23/03/2023 16:45,1.69
23/03/2023 17:00,1.69
23/03/2023 17:15,1.71
23/03/2023 17:30,2.13
23/03/2023 17:45,2.13
23/03/2023 18:00,2.08
23/03/2023 18:15,2.12
23/03/2023 18:30,2.14
23/03/2023 18:45,2.15
23/03/2023 19:00,2.18
23/03/2023 19:15,2.27
23/03/2023 19:30,2.45
23/03/2023 19:45,2.59
23/03/2023 20:00,2.64
23/03/2023 20:15,2.95
23/03/2023 20:30,2.71
23/03/2023 20:45,2.63
23/03/2023 21:00,2.7
23/03/2023 21:15,2.69
23/03/2023 21:30,2.77
23/03/2023 21:45,2.59
23/03/2023 22:00,2.6
23/03/2023 22:15,2.67
23/03/2023 22:30,2.87
23/03/2023 22:45,2.78
23/03/2023 23:00,2.77
23/03/2023 23:15,2.79
23/03/2023 23:30,2.78
23/03/2023 23:45,2.5
24/03/2023 00:00,2.22
24/03/2023 00:15,2.26
24/03/2023 00:30,2.29
24/03/2023 00:45,2.26
24/03/2023 01:00,2.22
24/03/2023 01:15,2.23
24/03/2023 01:30,2.22
24/03/2023 01:45,2.26
24/03/2023 02:00,2.29
24/03/2023 02:15,2.31
24/03/2023 02:30,2.35
24/03/2023 02:45,2.29
24/03/2023 03:00,2.23
24/03/2023 03:15,2.26
24/03/2023 03:30,2.31
24/03/2023 03:45,2.29
24/03/2023 04:00,2.19
24/03/2023 04:15,2.06
24/03/2023 04:30,2
24/03/2023 04:45,2
24/03/2023 05:00,1.99
24/03/2023 05:15,2.08
24/03/2023 05:30,2.23
24/03/2023 05:45,2.23
24/03/2023 06:00,2.18
24/03/2023 06:15,2.43
24/03/2023 06:30,2.59
24/03/2023 06:45,3.13
24/03/2023 07:00,3.11
24/03/2023 07:15,3
24/03/2023 07:30,2.82
24/03/2023 07:45,2.71
24/03/2023 08:00,2.32
24/03/2023 08:15,2.31
24/03/2023 08:30,2.18
24/03/2023 08:45,2.18
24/03/2023 09:00,2.18
24/03/2023 09:15,2.07
24/03/2023 09:30,1.99
24/03/2023 09:45,2.23
24/03/2023 10:00,2.47
24/03/2023 10:15,2.71
24/03/2023 10:30,1.9
24/03/2023 10:45,1.91
24/03/2023 11:00,1.94
24/03/2023 11:15,1.94
24/03/2023 11:30,1.9
24/03/2023 11:45,1.91
24/03/2023 12:00,1.88
24/03/2023 12:15,1.88
24/03/2023 12:30,1.85
24/03/2023 12:45,1.83
24/03/2023 13:00,1.82
24/03/2023 13:15,1.81
24/03/2023 13:30,1.84
24/03/2023 13:45,1.82
24/03/2023 14:00,1.82
24/03/2023 14:15,1.82
24/03/2023 14:30,1.84
24/03/2023 14:45,1.85
24/03/2023 15:00,1.84
24/03/2023 15:15,1.83
24/03/2023 15:30,1.84
24/03/2023 15:45,1.85
24/03/2023 16:00,1.85
24/03/2023 16:15,1.91
24/03/2023 16:30,1.91
24/03/2023 16:45,1.92
24/03/2023 17:00,2
24/03/2023 17:15,1.99
24/03/2023 17:30,2.05
24/03/2023 17:45,2.08
24/03/2023 18:00,2.22
24/03/2023 18:15,2.38
24/03/2023 18:30,2.73
24/03/2023 18:45,3.37
24/03/2023 19:00,3.71
24/03/2023 19:15,3.1
24/03/2023 19:30,2.61
24/03/2023 19:45,2.44
24/03/2023 20:00,3.54
24/03/2023 20:15,2.35
24/03/2023 20:30,2.42
24/03/2023 20:45,3.15
24/03/2023 21:00,2.77
24/03/2023 21:15,2.97
24/03/2023 21:30,3.63
24/03/2023 21:45,3.69
24/03/2023 22:00,3.34
24/03/2023 22:15,3.42
24/03/2023 22:30,3.46
24/03/2023 22:45,3.37
24/03/2023 23:00,3.24
24/03/2023 23:15,3.14
24/03/2023 23:30,3.24
24/03/2023 23:45,3.07
25/03/2023 00:00,2.9
25/03/2023 00:15,2.71
25/03/2023 00:30,2.62
25/03/2023 00:45,2.16
25/03/2023 01:00,1.99
25/03/2023 01:15,2
25/03/2023 01:30,2
25/03/2023 01:45,1.82
25/03/2023 02:00,1.77
25/03/2023 02:15,1.61
25/03/2023 02:30,1.49
25/03/2023 02:45,1.61
25/03/2023 03:00,1.53
25/03/2023 03:15,1.47
25/03/2023 03:30,1.43
25/03/2023 03:45,1.43
25/03/2023 04:00,1.55
25/03/2023 04:15,1.59
25/03/2023 04:30,1.56
25/03/2023 04:45,1.51
25/03/2023 05:00,1.51
25/03/2023 05:15,1.63
25/03/2023 05:30,1.57
25/03/2023 05:45,1.65
25/03/2023 06:00,1.83
25/03/2023 06:15,1.69
25/03/2023 06:30,1.66
25/03/2023 06:45,1.68
25/03/2023 07:00,1.58
25/03/2023 07:15,1.44
25/03/2023 07:30,1.5
25/03/2023 07:45,1.51
25/03/2023 08:00,1.41
25/03/2023 08:15,1.44
25/03/2023 08:30,1.47
25/03/2023 08:45,1.41
25/03/2023 09:00,1.4
25/03/2023 09:15,1.4
25/03/2023 09:30,1.4
25/03/2023 09:45,1.67
25/03/2023 10:00,1.94
25/03/2023 10:15,2.21
25/03/2023 10:30,1.35
25/03/2023 10:45,1.37
25/03/2023 11:00,1.37
25/03/2023 11:15,1.36
25/03/2023 11:30,1.33
25/03/2023 11:45,1.26
25/03/2023 12:00,1.25
25/03/2023 12:15,1.24
25/03/2023 12:30,1.24
25/03/2023 12:45,1.27
25/03/2023 13:00,1.28
25/03/2023 13:15,1.28
25/03/2023 13:30,1.29
25/03/2023 13:45,1.31
25/03/2023 14:00,1.29
25/03/2023 14:15,1.28
25/03/2023 14:30,1.28
25/03/2023 14:45,1.28
25/03/2023 15:00,1.26
25/03/2023 15:15,1.26
25/03/2023 15:30,1.28
25/03/2023 15:45,1.31
25/03/2023 16:00,1.26
25/03/2023 16:15,1.27
25/03/2023 16:30,1.26
25/03/2023 16:45,1.27
25/03/2023 17:00,1.29
25/03/2023 17:15,1.29
25/03/2023 17:30,1.33
25/03/2023 17:45,1.36
25/03/2023 18:00,1.4
25/03/2023 18:15,1.47
25/03/2023 18:30,1.49
25/03/2023 18:45,1.55
25/03/2023 19:00,1.69
25/03/2023 19:15,1.74
25/03/2023 19:30,1.65
25/03/2023 19:45,1.65
25/03/2023 20:00,1.66
25/03/2023 20:15,1.63
25/03/2023 20:30,1.59
25/03/2023 20:45,1.61
25/03/2023 21:00,1.65
25/03/2023 21:15,1.67
25/03/2023 21:30,1.97
25/03/2023 21:45,2.1
25/03/2023 22:00,2.07
25/03/2023 22:15,1.97
25/03/2023 22:30,2.06
25/03/2023 22:45,2.06
25/03/2023 23:00,1.94
25/03/2023 23:15,1.76
25/03/2023 23:30,1.82
25/03/2023 23:45,2.325000001
26/03/2023 00:00,2.83
26/03/2023 00:15,2.86
26/03/2023 00:30,2.31
26/03/2023 00:45,2.15
26/03/2023 01:00,1.99
26/03/2023 01:15,1.87
26/03/2023 01:30,1.98
26/03/2023 01:45,2.14
26/03/2023 02:00,2.13
26/03/2023 02:15,2.15
26/03/2023 02:30,2.15
26/03/2023 02:45,2.14
26/03/2023 03:00,2.22
26/03/2023 03:15,2.36
26/03/2023 03:30,2.45
26/03/2023 03:45,2.11
26/03/2023 04:00,1.9
26/03/2023 04:15,1.77
26/03/2023 04:30,1.75
26/03/2023 04:45,1.82
26/03/2023 05:00,1.81
26/03/2023 05:15,1.8
26/03/2023 05:30,1.81
26/03/2023 05:45,1.69
26/03/2023 06:00,1.71
26/03/2023 06:15,1.68
26/03/2023 06:30,1.71
26/03/2023 06:45,1.75
26/03/2023 07:00,1.75
26/03/2023 07:15,1.87
26/03/2023 07:30,1.8
26/03/2023 07:45,1.74
26/03/2023 08:00,1.76
26/03/2023 08:15,1.8
26/03/2023 08:30,1.82
26/03/2023 08:45,1.76
26/03/2023 09:00,1.74
26/03/2023 09:15,1.74
26/03/2023 09:30,1.71
26/03/2023 09:45,2.04
26/03/2023 10:00,2.37
26/03/2023 10:15,2.7
26/03/2023 10:30,1.84
26/03/2023 10:45,1.79
26/03/2023 11:00,1.73
26/03/2023 11:15,1.68
26/03/2023 11:30,1.65
26/03/2023 11:45,1.68
26/03/2023 12:00,1.71
26/03/2023 12:15,1.67
26/03/2023 12:30,1.71
26/03/2023 12:45,1.68
26/03/2023 13:00,1.72
26/03/2023 13:15,1.68
26/03/2023 13:30,1.66
26/03/2023 13:45,1.66
26/03/2023 14:00,1.65
26/03/2023 14:15,1.65
26/03/2023 14:30,1.65
26/03/2023 14:45,1.67
26/03/2023 15:00,1.65
26/03/2023 15:15,1.65
26/03/2023 15:30,1.67
26/03/2023 15:45,1.71
26/03/2023 16:00,1.73
26/03/2023 16:15,1.76
26/03/2023 16:30,1.8
26/03/2023 16:45,1.83
26/03/2023 17:00,1.8
26/03/2023 17:15,1.81
26/03/2023 17:30,1.85
26/03/2023 17:45,1.83
26/03/2023 18:00,1.82
26/03/2023 18:15,1.8
26/03/2023 18:30,1.82
26/03/2023 18:45,1.91
26/03/2023 19:00,2
26/03/2023 19:15,1.94
26/03/2023 19:30,1.96
26/03/2023 19:45,1.99
26/03/2023 20:00,1.98
26/03/2023 20:15,1.99
26/03/2023 20:30,2.04
26/03/2023 20:45,2.04
26/03/2023 21:00,2.15
26/03/2023 21:15,2.23
26/03/2023 21:30,2.19
26/03/2023 21:45,2.19
26/03/2023 22:00,2.29
26/03/2023 22:15,2.31
26/03/2023 22:30,2.26
26/03/2023 22:45,2.28
26/03/2023 23:00,2.43
26/03/2023 23:15,2.26
26/03/2023 23:30,2.21
26/03/2023 23:45,2.08
27/03/2023 00:00,1.95
27/03/2023 00:15,1.98
27/03/2023 00:30,1.99
27/03/2023 00:45,2.06
27/03/2023 01:00,2.07
27/03/2023 01:15,2.04
27/03/2023 01:30,2.14
27/03/2023 01:45,2.18
27/03/2023 02:00,2.18
27/03/2023 02:15,2.07
27/03/2023 02:30,1.97
27/03/2023 02:45,2
27/03/2023 03:00,2.05
27/03/2023 03:15,2.08
27/03/2023 03:30,2.08
27/03/2023 03:45,2.11
