From,To (Interval: 15M),PM10 (µg/m3),PM2.5 (µg/m3),NO (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),Ozone (µg/m3),Benzene (µg/m3)
21/02/2023 15:30,21/02/2023 15:45,46,17,3.1,25.5,16.1,0.5,17.3,10.7,73.4,0.1
21/02/2023 15:45,21/02/2023 16:00,46,19,3.2,25,15.9,0.49,19.2,10.8,76.8,0.1
21/02/2023 16:00,21/02/2023 16:15,69,19,3.8,24.3,16,0.54,18.8,10.7,76.2,0.1
21/02/2023 16:15,21/02/2023 16:30,69,19,4.1,24.3,16.3,0.54,18.2,10.7,74.3,0.1
21/02/2023 16:30,21/02/2023 16:45,69,19,3.1,24.9,15.7,0.56,15.1,11.7,71.9,0.1
21/02/2023 16:45,21/02/2023 17:00,69,13,3.2,23.9,15.3,0.56,14.5,11,69.2,0.1
21/02/2023 17:00,21/02/2023 17:15,55,13,2.6,23.8,14.8,0.57,15.8,9.9,67,0.1
21/02/2023 17:15,21/02/2023 17:30,55,13,3.3,24.7,15.8,0.57,22.8,10,57.2,0.1
21/02/2023 17:30,21/02/2023 17:45,55,13,3.8,28.4,18.2,0.74,26.5,10.2,48.7,0.1
21/02/2023 17:45,21/02/2023 18:00,55,42,3.8,34.3,21.3,0.9,27.1,10,36.3,0.1
21/02/2023 18:00,21/02/2023 18:15,55,42,4.4,38.6,24.1,0.95,25.5,10,28.6,0.1
21/02/2023 18:15,21/02/2023 18:30,55,42,4.6,43.6,26.9,1.01,24.9,10.7,17.2,0.1
21/02/2023 18:30,21/02/2023 18:45,55,42,4.1,49.5,29.7,1.05,23.4,11.1,13.4,0.1
21/02/2023 18:45,21/02/2023 19:00,55,80,4.7,55,33,0.94,20.2,11.1,6.4,0.1
21/02/2023 19:00,21/02/2023 19:15,223,80,8.3,60.8,39,1.16,20.2,10.8,6.006666667,0.1
21/02/2023 19:15,21/02/2023 19:30,223,80,21.2,70.7,54.8,1.17,19.8,6.9,5.613333333,0.1
21/02/2023 19:30,21/02/2023 19:45,223,80,28.4,72,61.4,1.44,19.9,8.4,5.22,0.2
21/02/2023 19:45,21/02/2023 20:00,223,116,34,74.4,67.3,1.27,20.9,9.8,4.826666667,0.2
21/02/2023 20:00,21/02/2023 20:15,406,116,37.4,74.7,70.1,1.21,21.5,10.2,4.433333333,0.2
21/02/2023 20:15,21/02/2023 20:30,406,116,38.2,75,70.9,1.44,23,10.7,4.04,0.2
21/02/2023 20:30,21/02/2023 20:45,406,116,40.1,74.7,72.3,1.28,21.7,11.2,3.646666667,0.2
21/02/2023 20:45,21/02/2023 21:00,406,98,39.8,75,72.3,1.32,20.6,11.1,3.253333333,0.2
21/02/2023 21:00,21/02/2023 21:15,406,98,40.7,74.7,72.8,1.43,21.6,11.4,2.86,0.2
21/02/2023 21:15,21/02/2023 21:30,406,98,41.5,72.5,72.3,1.9,22.7,11.7,2.466666667,0.2
21/02/2023 21:30,21/02/2023 21:45,406,98,41.3,69.8,70.7,1.91,22.9,13.2,2.073333333,0.2
21/02/2023 21:45,21/02/2023 22:00,406,142,40.7,68.1,69.3,2.06,24.5,13.7,1.68,0.2
21/02/2023 22:00,21/02/2023 22:15,356,142,39.7,68.2,68.6,2,24.2,13.5,1.286666667,0.3
21/02/2023 22:15,21/02/2023 22:30,356,142,40.7,66.8,68.6,1.69,22.2,13.5,0.893333333,0.3
21/02/2023 22:30,21/02/2023 22:45,356,142,39.3,65.4,66.8,1.43,21.1,13.1,0.5,0.3
21/02/2023 22:45,21/02/2023 23:00,356,107,33.3,62.7,60.4,1.43,19.2,13.3,3.1,0.3
21/02/2023 23:00,21/02/2023 23:15,202,107,25.7,62.2,54,1.52,20.2,13.2,0.2,0.2
21/02/2023 23:15,21/02/2023 23:30,202,107,20.7,60,48.8,1.56,18.9,13.4,0.221428571,0.2
21/02/2023 23:30,21/02/2023 23:45,202,107,18.6,58,46,1.82,19.1,13.4,0.242857143,0.2
21/02/2023 23:45,22/02/2023 00:00,202,106,20.7,57,47.1,1.705,21.75,13.8,0.264285714,0.2
22/02/2023 00:00,22/02/2023 00:15,202,106,25.7,56.1,50.8,1.59,24.4,14.1,0.285714286,0.2
22/02/2023 00:15,22/02/2023 00:30,202,106,30.6,55.4,54.4,1.6,28.6,14,0.307142857,0.2
22/02/2023 00:30,22/02/2023 00:45,202,106,36.4,55.2,59,1.65,30.7,14.3,0.328571429,0.2
22/02/2023 00:45,22/02/2023 01:00,204.8888889,118,44.1,56.4,65.9,1.49,33.6,12.8,0.35,0.2
22/02/2023 01:00,22/02/2023 01:15,207.7777778,118,51.2,55.4,71.1,1.31,35.8,12.7,0.371428571,0.2
22/02/2023 01:15,22/02/2023 01:30,210.6666667,118,54.4,56,74,1.28,34,12.4,0.392857143,0.2
22/02/2023 01:30,22/02/2023 01:45,213.5555556,118,56.2,56.7,75.8,1.36,32.9,12.2,0.414285714,0.2
22/02/2023 01:45,22/02/2023 02:00,216.4444444,106,56.6,54.3,74.9,1.32,30.5,12.5,0.435714286,0.2
22/02/2023 02:00,22/02/2023 02:15,219.3333333,106,54.3,53,72.4,1.25,29,12.3,0.457142857,0.2
22/02/2023 02:15,22/02/2023 02:30,222.2222222,106,46.3,50.1,64.3,1.23,29.2,12.7,0.478571429,0.2
22/02/2023 02:30,22/02/2023 02:45,225.1111111,106,32,50.9,53.2,1.06,28.7,14.2,0.5,0.2
22/02/2023 02:45,22/02/2023 03:00,228,93,22.1,43.9,41.3,0.85,27.2,16.4,5.4,0.2
22/02/2023 03:00,22/02/2023 03:15,228,93,13.4,46.6,35.7,0.78,26,14.9,8.7,0.2
22/02/2023 03:15,22/02/2023 03:30,228,93,9.4,45.2,31.6,0.77,27,13.1,8.9,0.2
22/02/2023 03:30,22/02/2023 03:45,228,93,7.6,41.7,28.4,0.7,27.8,12.5,11.4,0.2
22/02/2023 03:45,22/02/2023 04:00,228,49,6.9,38.1,25.9,0.56,25.7,12.5,16.7,0.2
22/02/2023 04:00,22/02/2023 04:15,175,49,6.2,36,24.2,0.61,26.2,12,15.4,0.2
22/02/2023 04:15,22/02/2023 04:30,175,49,5.7,34.8,23.1,0.63,27.7,11.8,14.6,0.2
22/02/2023 04:30,22/02/2023 04:45,175,49,5.5,33.1,22.1,0.65,26.1,11.7,11.5,0.1
22/02/2023 04:45,22/02/2023 05:00,175,49,5,32.3,21.3,0.72,25.8,11.9,7.8,0.1
22/02/2023 05:00,22/02/2023 05:15,92,49,4.3,32.9,21,0.69,24.9,11.9,8.3,0.1
22/02/2023 05:15,22/02/2023 05:30,92,49,4.6,33.4,21.5,0.62,25.3,12.4,10.7,0.2
22/02/2023 05:30,22/02/2023 05:45,92,49,5.2,34.5,22.6,0.63,24.4,12.2,10.4,0.1
22/02/2023 05:45,22/02/2023 06:00,92,55,5.2,35.6,23.2,0.89,24.8,12.2,2,0.1
22/02/2023 06:00,22/02/2023 06:15,90,55,7.1,37.4,25.7,1,24.3,12.2,1.66,0.1
22/02/2023 06:15,22/02/2023 06:30,90,55,11.2,39.7,30.2,1.02,25.3,12.7,1.32,0.2
22/02/2023 06:30,22/02/2023 06:45,90,55,16.1,42.6,35.7,1.48,26.5,12.9,0.98,0.2
22/02/2023 06:45,22/02/2023 07:00,103.5,141,31.2,35.9,44.4,1.2,28.3,13.1,0.64,0.2
22/02/2023 07:00,22/02/2023 07:15,117,141,39.3,38.8,52.6,1.2,28.3,14.5,0.3,0.2
22/02/2023 07:15,22/02/2023 07:30,117,141,38.7,45.2,55.5,0.87,27.1,14.4,0.9,0.3
22/02/2023 07:30,22/02/2023 07:45,117,141,33.6,46.3,52,0.76,27.3,13.9,5,0.3
22/02/2023 07:45,22/02/2023 08:00,117,130,20.4,52.9,44.7,0.66,27.4,13.7,11.2,0.3
22/02/2023 08:00,22/02/2023 08:15,268,130,12.8,52.4,38.3,0.65,28.5,13.9,16,0.2
22/02/2023 08:15,22/02/2023 08:30,268,130,9.4,47.9,33.2,0.65,28.8,14.2,20.3,0.2
22/02/2023 08:30,22/02/2023 08:45,268,130,7.1,47,30.8,0.69,28.9,14.1,25.1,0.2
22/02/2023 08:45,22/02/2023 09:00,268,115,5.3,44.9,28.2,0.73,29.4,14.1,32.7,0.2
22/02/2023 09:00,22/02/2023 09:15,197,115,4.3,42.9,26.4,0.64,28.9,14.9,40.3,0.2
22/02/2023 09:15,22/02/2023 09:30,197,115,4.6,40.3,25.1,0.61,27.8,14.5,47.9,0.2
22/02/2023 09:30,22/02/2023 09:45,197,115,4.2,38.3,23.7,0.46,26.1,13.3,53.2,0.2
22/02/2023 09:45,22/02/2023 10:00,197,67,3.9,35.5,22.1,0.653333333,25.8,12.4,58.3,0.2
22/02/2023 10:00,22/02/2023 10:15,185,67,3.8,31.8,20,0.846666667,28.2,12.3,62,0.2
22/02/2023 10:15,22/02/2023 10:30,173,67,3.4,29.2,18.4,1.04,31.8,11.7,63.5,0.1
22/02/2023 10:30,22/02/2023 10:45,173,67,3,28.7,17.7,0.29,33,11.4,62.6,0.1
22/02/2023 10:45,22/02/2023 11:00,173,29,3.1,28.7,17.8,0.26,43.60000001,11.7,57.8,0.1
22/02/2023 11:00,22/02/2023 11:15,173,29,3.7,30.1,19.1,0.23,54.20000001,11.6,51.9,0.1
22/02/2023 11:15,22/02/2023 11:30,129,29,3.4,31.8,19.7,0.21,64.80000001,11.9,52,0.1
22/02/2023 11:30,22/02/2023 11:45,129,29,3.5,33.7,20.8,0.19,75.4,11.2,56.4,0.1
22/02/2023 11:45,22/02/2023 12:00,129,33,3.75,32.35,20.275,0.17,61.3,11.76666667,58.6,0.1
22/02/2023 12:00,22/02/2023 12:15,129,33,4,31,19.75,0.15,44.5,12.33333333,60.9,0.1
22/02/2023 12:15,22/02/2023 12:30,141,33,4.25,29.65,19.225,0.1,38.8,12.9,63.9,0.1
22/02/2023 12:30,22/02/2023 12:45,141,33,4.5,28.3,18.7,0.1,36.3,9.8,64.1,0.1
22/02/2023 12:45,22/02/2023 13:00,141,27,4.2,28,18.3,0.1,41.1,10.7,65.6,0.1
22/02/2023 13:00,22/02/2023 13:15,141,27,3.8,28.4,18.2,0.1,42.2,10.2,65.4,0.1
22/02/2023 13:15,22/02/2023 13:30,117,27,3.7,28.4,18.1,0.1,38.9,10.6,65,0.1
22/02/2023 13:30,22/02/2023 13:45,117,27,3.5,28.2,17.9,0.1,36.6,10.5,66.7,0.1
22/02/2023 13:45,22/02/2023 14:00,117,20,3.2,27.4,17.2,0.1,32.5,10.5,67.7,0.1
22/02/2023 14:00,22/02/2023 14:15,117,20,3.7,26.9,17.3,0.1,30.4,10.6,67.5,0.1
22/02/2023 14:15,22/02/2023 14:30,94,20,3.7,27.3,17.5,0.1,30.8,10.8,66.1,0.1
22/02/2023 14:30,22/02/2023 14:45,94,20,3.5,27.7,17.6,0.1,31.3,11.3,66,0.1
22/02/2023 14:45,22/02/2023 15:00,94,34,3.9,28.5,18.3,0.1,31.1,11.4,69,0.1
22/02/2023 15:00,22/02/2023 15:15,94,34,3.8,28.9,18.4,0.1,27.5,11.4,68.8,0.1
22/02/2023 15:15,22/02/2023 15:30,94,34,3.9,29,18.6,0.1,27.2,11.5,70.4,0.1
22/02/2023 15:30,22/02/2023 15:45,94,34,3.8,29,18.5,0.1,29.3,11.6,69.7,0.1
22/02/2023 15:45,22/02/2023 16:00,94,33,3.1,29.6,18.3,0.1,30,11.6,68.4,0.1
22/02/2023 16:00,22/02/2023 16:15,94,33,3.1,30.7,18.9,0.15,28.1,11.8,68.1,0.1
22/02/2023 16:15,22/02/2023 16:30,94,33,3.5,31.8,19.8,0.14,30.4,11.9,68.1,0.1
22/02/2023 16:30,22/02/2023 16:45,177,33,3.3,30.9,19.1,0.125,30.8,12.1,68.4,0.1
22/02/2023 16:45,22/02/2023 17:00,177,41,3.3,30,18.7,0.11,31.9,11.5,63.6,0.1
22/02/2023 17:00,22/02/2023 17:15,177,41,3.7,30.1,19,0.13,43.2,10.1,57.8,0.1
22/02/2023 17:15,22/02/2023 17:30,177,41,4.1,32.1,20.4,0.21,49.3,9.5,53.6,0.1
22/02/2023 17:30,22/02/2023 17:45,251,41,3.9,34.6,21.6,0.23,45,9.8,54.9,0.1
22/02/2023 17:45,22/02/2023 18:00,251,53,4.1,35,21.9,0.26,42.9,9.9,55.9,0.1
22/02/2023 18:00,22/02/2023 18:15,251,53,3.4,36,21.9,0.26,37.2,9.8,54.4,0.1
22/02/2023 18:15,22/02/2023 18:30,251,53,3.5,37.3,22.7,0.31,34,10.1,38.4,0.1
22/02/2023 18:30,22/02/2023 18:45,251,53,3.4,40.7,24.4,0.38,31.5,10.6,32,0.1
22/02/2023 18:45,22/02/2023 19:00,234,61,4,44.3,26.8,0.39,30.7,10.5,38.9,0.1
22/02/2023 19:00,22/02/2023 19:15,234,61,5.2,45.6,28.5,0.32,30.2,10.6,49.1,0.1
22/02/2023 19:15,22/02/2023 19:30,234,61,4.2,44.6,27.2,0.3,28.5,10.4,55.9,0.1
22/02/2023 19:30,22/02/2023 19:45,234,61,3.6,42.2,25.3,0.34,29.6,10.3,54,0.1
22/02/2023 19:45,22/02/2023 20:00,234,32,3.5,41.3,24.8,0.27,26.7,10.3,51.4,0.1
22/02/2023 20:00,22/02/2023 20:15,234,32,3.7,41.2,24.9,0.31,26.5,10.6,44.1,0.1
22/02/2023 20:15,22/02/2023 20:30,234,32,3.7,44.4,26.6,0.45,25.5,10.6,9.8,0.1
22/02/2023 20:30,22/02/2023 20:45,234,32,5.5,54.7,33.5,0.49,26.2,10.2,2.3,0.1
22/02/2023 20:45,22/02/2023 21:00,234,54,11.8,65.6,44.5,0.52,26.9,8.6,1.4,0.1
22/02/2023 21:00,22/02/2023 21:15,234,54,20.3,63.1,50.1,0.72,27.1,9.4,1.7,0.1
22/02/2023 21:15,22/02/2023 21:30,260,54,21.8,64.5,52,0.94,28.8,10.7,2.8,0.1
22/02/2023 21:30,22/02/2023 21:45,260,54,19.3,63.5,49.4,0.95,27.8,11.8,8.2,0.1
22/02/2023 21:45,22/02/2023 22:00,260,80,11.6,63,42.9,1.01,26.5,12.5,10.8,0.2
22/02/2023 22:00,22/02/2023 22:15,260,80,10.7,58.4,39.8,1.42,28.6,13.4,3.2,0.2
22/02/2023 22:15,22/02/2023 22:30,260,80,14.1,55.8,41.1,1.43,30.8,13.4,2.1,0.2
22/02/2023 22:30,22/02/2023 22:45,260,80,23.1,52.5,46.7,1.48,31,13.4,1.5,0.2
22/02/2023 22:45,22/02/2023 23:00,260,109,31.4,54.7,54.6,1.23,31,13,1.6,0.2
22/02/2023 23:00,22/02/2023 23:15,260,109,32.2,58.3,57.2,1.19,31.2,12.8,1.3,0.2
22/02/2023 23:15,22/02/2023 23:30,260,109,29.1,59.4,55.2,0.98,30.8,13.3,1.6,0.2
22/02/2023 23:30,22/02/2023 23:45,260,109,24.4,58.1,50.7,0.97,27.9,13.4,2.5,0.2
22/02/2023 23:45,23/02/2023 00:00,483,84,20.6,56.7,46.9,1.145,25.85,13.1,3,0.2
23/02/2023 00:00,23/02/2023 00:15,483,84,17.7,54.2,43.3,1.32,23.8,13.1,3.3,0.2
23/02/2023 00:15,23/02/2023 00:30,483,84,14.6,53.2,40.2,1.29,22.6,12.6,4.9,0.2
23/02/2023 00:30,23/02/2023 00:45,483,84,12.2,50.4,36.8,1.28,22.5,12.7,5.5,0.2
23/02/2023 00:45,23/02/2023 01:00,483,84,10.9,47.4,34.2,1.49,25.7,12.7,2,0.2
23/02/2023 01:00,23/02/2023 01:15,483,84,13.3,47.9,36.3,1.64,26.9,12.7,1.9,0.2
23/02/2023 01:15,23/02/2023 01:30,483,84,17.9,48.2,40.1,1.57,26.4,12.9,1.8,0.2
23/02/2023 01:30,23/02/2023 01:45,483,84,21.2,47.4,42.5,1.45,24.7,12.3,1.2,0.2
23/02/2023 01:45,23/02/2023 02:00,483,96,21.3,46.5,42.1,1.68,24.8,12.1,1.7,0.2
23/02/2023 02:00,23/02/2023 02:15,483,96,22.7,46.2,43,1.9,26.2,11.9,2,0.2
23/02/2023 02:15,23/02/2023 02:30,263,96,24.5,48,45.5,1.71,27.2,11.4,1.9,0.2
23/02/2023 02:30,23/02/2023 02:45,263,96,24.2,48.1,45.2,1.56,25.3,11.6,2.1,0.2
23/02/2023 02:45,23/02/2023 03:00,263,107,21.6,46.2,42.1,1.55,25.2,12.2,1.9,0.2
23/02/2023 03:00,23/02/2023 03:15,263,107,19.4,44.3,39.3,1.49,25.4,12.4,2.5,0.2
23/02/2023 03:15,23/02/2023 03:30,263,107,15.9,43.5,36.1,1.48,24.3,12.1,1.5,0.1
23/02/2023 03:30,23/02/2023 03:45,263,107,16.1,42.1,35.5,1.53,24.8,11.8,1.3,0.1
23/02/2023 03:45,23/02/2023 04:00,263,86,17.7,41,36.2,1.57,25.3,11.8,2,0.1
23/02/2023 04:00,23/02/2023 04:15,263,86,20,39.9,37.5,1.73,24.6,12.1,1.7,0.1
23/02/2023 04:15,23/02/2023 04:30,163,86,24.2,40.7,41.4,2.03,25.1,12.1,1.7,0.1
23/02/2023 04:30,23/02/2023 04:45,163,86,31.5,41.5,47.6,2.23,24.6,12.2,1.1,0.1
23/02/2023 04:45,23/02/2023 05:00,163,119,45.6,35.6,56.1,2.2,25.3,12.9,1.1,0.1
23/02/2023 05:00,23/02/2023 05:15,163,119,63.6,39.4,72.7,2.13,27.3,14.2,1.2,0.1
23/02/2023 05:15,23/02/2023 05:30,221,119,77.3,47.2,88,2.12,26.8,12.2,1.2,0.1
23/02/2023 05:30,23/02/2023 05:45,221,119,82.9,45.6,91.6,2.1,25.5,12.7,0.9,0.1
23/02/2023 05:45,23/02/2023 06:00,221,142,84.4,46.4,93.3,2.11,26.6,12.6,1.3,0.1
23/02/2023 06:00,23/02/2023 06:15,221,142,84.5,46.1,93.2,2.29,28,12.9,1.8,0.1
23/02/2023 06:15,23/02/2023 06:30,221,142,88.2,46.8,96.6,2.21,31.1,13.2,1.6,0.1
23/02/2023 06:30,23/02/2023 06:45,411,142,92.1,49.1,101,2.2,32.8,13.5,1.2,0.1
23/02/2023 06:45,23/02/2023 07:00,411,232,94.7,49.5,103.3,2.91,34.2,14.1,1.6,0.1
23/02/2023 07:00,23/02/2023 07:15,411,232,100.3,51.2,108.8,3.32,36.6,15.2,1.6,0.1
23/02/2023 07:15,23/02/2023 07:30,411,232,111,53.4,118.7,3.06,42.5,18.7,1.8,0.1
23/02/2023 07:30,23/02/2023 07:45,471,232,121.5,55.3,128.2,2.6,46.6,22.5,1.9,0.1
23/02/2023 07:45,23/02/2023 08:00,471,448,121.9,57.4,129.6,2.04,40.6,20.2,1.7,0.1
23/02/2023 08:00,23/02/2023 08:15,471,448,86.4,62.6,103.5,1.39,36.4,19.7,7.5,0.1
23/02/2023 08:15,23/02/2023 08:30,471,448,52.3,56.8,72.7,1.44,35.4,16,11.5,0.1
23/02/2023 08:30,23/02/2023 08:45,471,448,30.3,67.5,60.5,1.58,32.2,16.4,16.9,0.1
23/02/2023 08:45,23/02/2023 09:00,471,101,19.1,61.6,48.2,1.67,31.4,12.7,26.5,0.1
23/02/2023 09:00,23/02/2023 09:15,471,101,7.8,52,34,1.39,30.6,16.7,36.1,0.1
23/02/2023 09:15,23/02/2023 09:30,471,101,4.4,44.3,27.2,1.28,29.6,16.3,45.7,0.1
23/02/2023 09:30,23/02/2023 09:45,471,101,4.2,39.8,24.5,1.23,32.5,13.6,47.2,0.1
23/02/2023 09:45,23/02/2023 10:00,471,57,5.2,38.9,24.9,1.53,36.5,13.4,33.3,0.1
23/02/2023 10:00,23/02/2023 10:15,823,57,6.2,43.1,27.9,1.83,40.4,13.1,38.6,0.1
23/02/2023 10:15,23/02/2023 10:30,823,57,5.6,46.9,29.5,2.13,43.8,12.8,42.8,0.1
23/02/2023 10:30,23/02/2023 10:45,823,57,5.5,51,31.6,1.66,48.5,12.3,32.7,0.1
23/02/2023 10:45,23/02/2023 11:00,823,56,6.3,54,33.8,1.64,66.075,12.1,44.9,0.1
23/02/2023 11:00,23/02/2023 11:15,823,56,5.2,53.4,32.6,1.4,83.65000002,12.5,45.5,0.1
23/02/2023 11:15,23/02/2023 11:30,823,56,6,55,34.2,1.31,101.225,12,30.8,0.1
23/02/2023 11:30,23/02/2023 11:45,823,56,7,59,37.1,1.29,118.8,11.2,41.5,0.1
23/02/2023 11:45,23/02/2023 12:00,823,44,5.85,53.875,33.45,1.28,103.1,12.33333333,50.1,0.1
23/02/2023 12:00,23/02/2023 12:15,823,44,4.7,48.75,29.8,1.28,73.5,13.46666667,64.1,0.1
23/02/2023 12:15,23/02/2023 12:30,823,44,3.550000001,43.625,26.15,1.27,71.1,14.6,69.5,0.1
23/02/2023 12:30,23/02/2023 12:45,823,44,2.4,38.5,22.5,1.26,69.8,11.1,73.5,0.1
23/02/2023 12:45,23/02/2023 13:00,823,32,3.1,36.9,22.1,1.25,57.7,10.7,81.9,0.1
23/02/2023 13:00,23/02/2023 13:15,823,32,3.7,34.2,21.2,1.26,48.1,10.5,85.8,0.1
23/02/2023 13:15,23/02/2023 13:30,823,32,3.2,31,19.1,1.27,45.5,10.6,85.5,0.1
23/02/2023 13:30,23/02/2023 13:45,385,32,3.2,29.1,18.1,1.26,41.2,10.6,83.1,0.1
23/02/2023 13:45,23/02/2023 14:00,385,28,3.4,27.2,17.2,1.24,36.5,10.9,81.4,0.1
23/02/2023 14:00,23/02/2023 14:15,385,28,3.1,27.3,17,1.23,36.1,10.7,81,0.1
23/02/2023 14:15,23/02/2023 14:30,385,28,3.5,27.1,17.3,1.21,32.3,10.7,78.9,0.1
23/02/2023 14:30,23/02/2023 14:45,385,28,3.5,26.8,17.1,1.21,27.8,10.8,77.8,0.1
23/02/2023 14:45,23/02/2023 15:00,385,31,3.3,26.8,17,1.23,27.1,11,78.4,0.1
23/02/2023 15:00,23/02/2023 15:15,385,31,2.9,27.1,16.7,1.1,28.6,11.3,79.8,0.1
23/02/2023 15:15,23/02/2023 15:30,385,31,3,27.6,17.1,0.92,30.2,11.7,85.2,0.1
23/02/2023 15:30,23/02/2023 15:45,385,31,3.3,28.3,17.8,0.93,32.1,11.6,85,0.1
23/02/2023 15:45,23/02/2023 16:00,385,29,2.6,28.2,17.1,0.93,31.9,11.5,83.7,0.1
23/02/2023 16:00,23/02/2023 16:15,385,29,2.9,28.8,17.7,0.92,32.7,11.3,81,0.1
23/02/2023 16:15,23/02/2023 16:30,385,29,3.2,28.9,18,0.92,32.9,11.1,78.5,0.1
23/02/2023 16:30,23/02/2023 16:45,385,29,3.8,29,18.5,0.94,31.4,11.4,75,0.1
23/02/2023 16:45,23/02/2023 17:00,385,30,3.1,29,17.9,0.95,28.7,11.5,74.4,0.1
23/02/2023 17:00,23/02/2023 17:15,385,30,3.8,28.3,18.1,1,29.4,10.6,68.4,0.1
23/02/2023 17:15,23/02/2023 17:30,385,30,4.2,28.9,18.8,0.8,26.5,10.1,63.7,0.1
23/02/2023 17:30,23/02/2023 17:45,385,30,4,30.2,19.3,0.64,27.4,10.1,63.6,0.1
23/02/2023 17:45,23/02/2023 18:00,385,51,3.9,30.9,19.6,0.65,25.3,9.9,64.3,0.1
23/02/2023 18:00,23/02/2023 18:15,385,51,3.5,31.4,19.5,0.62,25.5,10,64.8,0.1
23/02/2023 18:15,23/02/2023 18:30,385,51,3.6,31.8,19.8,0.47,26.4,10.4,66.1,0.1
23/02/2023 18:30,23/02/2023 18:45,385,51,3.3,32.3,19.8,0.44,26.8,11.1,62.8,0.1
23/02/2023 18:45,23/02/2023 19:00,385,48,3.3,33.7,20.6,0.47,25.5,11.4,59.6,0.1
23/02/2023 19:00,23/02/2023 19:15,385,48,3.3,35.3,21.4,0.44,24.3,11,63.6,0.1
23/02/2023 19:15,23/02/2023 19:30,532,48,3.8,34.9,21.7,0.42,23.4,11,70,0.1
23/02/2023 19:30,23/02/2023 19:45,532,48,3.7,34.9,21.6,0.37,22.8,10.8,66.3,0.1
23/02/2023 19:45,23/02/2023 20:00,532,47,3.4,34.6,21.2,0.34,23.6,10.6,69.1,0.1
23/02/2023 20:00,23/02/2023 20:15,532,47,3.4,33.7,20.7,0.34,24.2,10.9,71.1,0.1
23/02/2023 20:15,23/02/2023 20:30,532,47,3.1,32.5,19.8,0.35,23.9,11.1,72.6,0.1
23/02/2023 20:30,23/02/2023 20:45,532,47,3.2,32.1,19.6,0.4,25.4,11,71.9,0.1
23/02/2023 20:45,23/02/2023 21:00,532,43,3.4,32.8,20.2,0.46,25.1,11.3,62.9,0.1
23/02/2023 21:00,23/02/2023 21:15,532,43,3.4,33.5,20.6,0.47,26.1,11.3,42.1,0.1
23/02/2023 21:15,23/02/2023 21:30,532,43,3.6,37.2,22.8,0.52,26.1,11.5,28.4,0.1
23/02/2023 21:30,23/02/2023 21:45,532,43,3.8,44.2,26.6,0.6,26.9,11.5,23.9,0.1
23/02/2023 21:45,23/02/2023 22:00,532,58,4.5,48.9,29.7,0.52,26.7,11.8,24.8,0.1
23/02/2023 22:00,23/02/2023 22:15,532,58,4.6,50.8,30.7,0.61,27.9,12.2,24.1,0.1
23/02/2023 22:15,23/02/2023 22:30,532,58,4.7,50.5,30.7,0.65,27.6,12.4,17.6,0.1
23/02/2023 22:30,23/02/2023 22:45,532,58,4.6,50.3,30.5,0.72,26.9,12.6,18.7,0.1
23/02/2023 22:45,23/02/2023 23:00,532,65,4.2,49.9,29.9,0.7,26.9,12.6,22.4,0.1
23/02/2023 23:00,23/02/2023 23:15,532,65,4.8,49,29.9,0.81,27.2,13.2,16.6,0.1
23/02/2023 23:15,23/02/2023 23:30,532,65,5.6,50.6,31.5,0.87,26.8,13.2,8.3,0.1
23/02/2023 23:30,23/02/2023 23:45,532,65,6.6,54.6,34.5,1.16,27.3,13.2,2.5,0.1
23/02/2023 23:45,24/02/2023 00:00,532,90,8.6,58.5,38,1.1,27.2,13.1,2.1,0.1
24/02/2023 00:00,24/02/2023 00:15,532,90,11.2,59.8,40.9,1.04,27.1,13.1,2,0.1
24/02/2023 00:15,24/02/2023 00:30,532,90,13.3,59.6,42.5,0.94,27.6,13.4,1.7,0.1
24/02/2023 00:30,24/02/2023 00:45,532,90,15.2,59.6,44.1,1.1,29,13.2,1.9,0.1
24/02/2023 00:45,24/02/2023 01:00,532,106,19.8,59.6,47.8,1,29.2,12.6,1.6,0.1
24/02/2023 01:00,24/02/2023 01:15,532,106,24,59.1,51,0.93,29.6,11.7,1.2,0.1
24/02/2023 01:15,24/02/2023 01:30,532,106,28.1,58.8,54.1,0.89,27.2,11.4,2.2,0.1
24/02/2023 01:30,24/02/2023 01:45,532,106,31.4,58.1,56.4,0.87,28,11.3,2.1,0.1
24/02/2023 01:45,24/02/2023 02:00,532,117,34,57.8,58.4,0.87,30.9,11,1.8,0.1
24/02/2023 02:00,24/02/2023 02:15,532,117,35.3,57.5,59.3,0.9,31.6,10.8,1.7,0.1
24/02/2023 02:15,24/02/2023 02:30,482.1666667,117,35.1,57.6,59.2,0.87,30.3,10.5,1.7,0.1
24/02/2023 02:30,24/02/2023 02:45,432.3333334,117,32.2,55.3,55.6,0.94,29.6,10.9,1.8,0.1
24/02/2023 02:45,24/02/2023 03:00,382.5,101,28.5,52.1,50.9,0.96,29.3,11.5,2.1,0.1
24/02/2023 03:00,24/02/2023 03:15,332.6666667,101,25.9,50,47.7,0.96,27.8,11.6,2,0.1
24/02/2023 03:15,24/02/2023 03:30,282.8333334,101,25.4,48.3,46.3,0.98,26.4,12.1,2.2,0.1
24/02/2023 03:30,24/02/2023 03:45,233,101,24.4,46.8,44.7,0.95,26,12.1,2,0.1
