From,NH3 (µg/m3)
10/02/2023 18:15,28.5
10/02/2023 18:30,28.4
10/02/2023 18:45,27.5
10/02/2023 19:00,27.1
10/02/2023 19:15,26.4
10/02/2023 19:30,27.1
10/02/2023 19:45,27.8
10/02/2023 20:00,28.5
10/02/2023 20:15,30.4
10/02/2023 20:30,29.3
10/02/2023 20:45,28.4
10/02/2023 21:00,26.1
10/02/2023 21:15,24.6
10/02/2023 21:30,24.3
10/02/2023 21:45,23.8
10/02/2023 22:00,22.5
10/02/2023 22:15,22.2
10/02/2023 22:30,22.6
10/02/2023 22:45,22.5
10/02/2023 23:00,22.3
10/02/2023 23:15,21.7
10/02/2023 23:30,21.1
10/02/2023 23:45,21.6
11/02/2023 00:00,21.7
11/02/2023 00:15,21.5
11/02/2023 00:30,23.1
11/02/2023 00:45,25.2
11/02/2023 01:00,26.4
11/02/2023 01:15,26.4
11/02/2023 01:30,26.5
11/02/2023 01:45,27.1
11/02/2023 02:00,26.8
11/02/2023 02:15,27
11/02/2023 02:30,27.3
11/02/2023 02:45,27.8
11/02/2023 03:00,27.9
11/02/2023 03:15,27.7
11/02/2023 03:30,28
11/02/2023 03:45,28.3
11/02/2023 04:00,27.5
11/02/2023 04:15,28.1
11/02/2023 04:30,26.3
11/02/2023 04:45,24.8
11/02/2023 05:00,23.7
11/02/2023 05:15,22.6
11/02/2023 05:30,22.2
11/02/2023 05:45,22.2
11/02/2023 06:00,21.7
11/02/2023 06:15,21
11/02/2023 06:30,21.1
11/02/2023 06:45,21.3
11/02/2023 07:00,21.4
11/02/2023 07:15,21.2
11/02/2023 07:30,21
11/02/2023 07:45,21.6
11/02/2023 08:00,21.9
11/02/2023 08:15,21.9
11/02/2023 08:30,23.3
11/02/2023 08:45,25.4
11/02/2023 09:00,27.4
11/02/2023 09:15,28.9
11/02/2023 09:30,30.6
11/02/2023 09:45,31.1
11/02/2023 10:00,31.7
11/02/2023 10:15,31.4
11/02/2023 10:30,31.3
11/02/2023 10:45,32.4
11/02/2023 11:00,32
11/02/2023 11:15,32
11/02/2023 11:30,31.8
11/02/2023 11:45,29.33333333
11/02/2023 12:00,26.86666667
11/02/2023 12:15,24.4
11/02/2023 12:30,22.8
11/02/2023 12:45,22.9
11/02/2023 13:00,21.3
11/02/2023 13:15,19.7
11/02/2023 13:30,18.6
11/02/2023 13:45,18.3
11/02/2023 14:00,20.8
11/02/2023 14:15,20.5
11/02/2023 14:30,18.8
11/02/2023 14:45,18.1
11/02/2023 15:00,17.8
11/02/2023 15:15,17.2
11/02/2023 15:30,20.7
11/02/2023 15:45,20.8
11/02/2023 16:00,20.9
11/02/2023 16:15,21
11/02/2023 16:30,21.1
11/02/2023 16:45,21.2
11/02/2023 17:00,20.5
11/02/2023 17:15,21.4
11/02/2023 17:30,23.4
11/02/2023 17:45,26.4
11/02/2023 18:00,28.7
11/02/2023 18:15,29.2
11/02/2023 18:30,29.2
11/02/2023 18:45,29.3
11/02/2023 19:00,28.4
11/02/2023 19:15,27.9
11/02/2023 19:30,27.1
11/02/2023 19:45,26.9
11/02/2023 20:00,26.1
11/02/2023 20:15,25.3
11/02/2023 20:30,26.9
11/02/2023 20:45,29.2
11/02/2023 21:00,30.7
11/02/2023 21:15,30.6
11/02/2023 21:30,31.2
11/02/2023 21:45,28.9
11/02/2023 22:00,24.8
11/02/2023 22:15,22.5
11/02/2023 22:30,21.7
11/02/2023 22:45,21.2
11/02/2023 23:00,20.6
11/02/2023 23:15,19.9
11/02/2023 23:30,19.7
11/02/2023 23:45,20
12/02/2023 00:00,19.9
12/02/2023 00:15,20.1
12/02/2023 00:30,20.1
12/02/2023 00:45,19.6
12/02/2023 01:00,20
12/02/2023 01:15,19.5
12/02/2023 01:30,20
12/02/2023 01:45,21.7
12/02/2023 02:00,23.8
12/02/2023 02:15,25.5
12/02/2023 02:30,27.1
12/02/2023 02:45,27.9
12/02/2023 03:00,27.4
12/02/2023 03:15,27.6
12/02/2023 03:30,27.8
12/02/2023 03:45,28.2
12/02/2023 04:00,27.8
12/02/2023 04:15,27.8
12/02/2023 04:30,27.5
12/02/2023 04:45,27.3
12/02/2023 05:00,26.8
12/02/2023 05:15,26.2
12/02/2023 05:30,26
12/02/2023 05:45,25.5
12/02/2023 06:00,24.1
12/02/2023 06:15,23.1
12/02/2023 06:30,21.8
12/02/2023 06:45,21.5
12/02/2023 07:00,20.7
12/02/2023 07:15,20.4
12/02/2023 07:30,19.9
12/02/2023 07:45,19.5
12/02/2023 08:00,19.3
12/02/2023 08:15,19.5
12/02/2023 08:30,19.8
12/02/2023 08:45,20.2
12/02/2023 09:00,21.2
12/02/2023 09:15,21.4
12/02/2023 09:30,20.9
12/02/2023 09:45,23.4
12/02/2023 10:00,27
12/02/2023 10:15,28.7
12/02/2023 10:30,29.5
12/02/2023 10:45,31.3
12/02/2023 11:00,32.6
12/02/2023 11:15,33.5
12/02/2023 11:30,32.9
12/02/2023 11:45,30.1
12/02/2023 12:00,27.3
12/02/2023 12:15,24.5
12/02/2023 12:30,23.6
12/02/2023 12:45,25
12/02/2023 13:00,26.7
12/02/2023 13:15,28.6
12/02/2023 13:30,30.9
12/02/2023 13:45,33.7
12/02/2023 14:00,29.9
12/02/2023 14:15,26.6
12/02/2023 14:30,24.6
12/02/2023 14:45,23.9
12/02/2023 15:00,24.1
12/02/2023 15:15,24.7
12/02/2023 15:30,25.5
12/02/2023 15:45,26
12/02/2023 16:00,26.2
12/02/2023 16:15,25.8
12/02/2023 16:30,27
12/02/2023 16:45,29
12/02/2023 17:00,29.8
12/02/2023 17:15,30.6
12/02/2023 17:30,32
12/02/2023 17:45,35.8
12/02/2023 18:00,37.2
12/02/2023 18:15,37.3
12/02/2023 18:30,36.5
12/02/2023 18:45,35.5
12/02/2023 19:00,34.5
12/02/2023 19:15,33.2
12/02/2023 19:30,32.6
12/02/2023 19:45,32.1
12/02/2023 20:00,31.8
12/02/2023 20:15,31.3
12/02/2023 20:30,31.4
12/02/2023 20:45,31.5
12/02/2023 21:00,31.3
12/02/2023 21:15,31.7
12/02/2023 21:30,32.5
12/02/2023 21:45,32.2
12/02/2023 22:00,28.6
12/02/2023 22:15,26.7
12/02/2023 22:30,26.3
12/02/2023 22:45,26.1
12/02/2023 23:00,25.9
12/02/2023 23:15,26
12/02/2023 23:30,26.9
12/02/2023 23:45,26.6
13/02/2023 00:00,26.9
13/02/2023 00:15,27.2
13/02/2023 00:30,28
13/02/2023 00:45,28.1
13/02/2023 01:00,27.9
13/02/2023 01:15,28.5
13/02/2023 01:30,29.1
13/02/2023 01:45,30
13/02/2023 02:00,31.8
13/02/2023 02:15,34.2
13/02/2023 02:30,35.1
13/02/2023 02:45,34.9
13/02/2023 03:00,34.7
13/02/2023 03:15,34.6
13/02/2023 03:30,34.4
13/02/2023 03:45,34.2
13/02/2023 04:00,34.5
13/02/2023 04:15,34.2
13/02/2023 04:30,33.6
13/02/2023 04:45,33.7
13/02/2023 05:00,33.7
13/02/2023 05:15,33.5
13/02/2023 05:30,33.5
13/02/2023 05:45,33.5
13/02/2023 06:00,30.2
13/02/2023 06:15,29.5
13/02/2023 06:30,28.6
13/02/2023 06:45,28.1
13/02/2023 07:00,27.6
13/02/2023 07:15,27.6
13/02/2023 07:30,28.1
13/02/2023 07:45,28.1
13/02/2023 08:00,27.5
13/02/2023 08:15,27.6
13/02/2023 08:30,27.7
13/02/2023 08:45,28.2
13/02/2023 09:00,28.2
13/02/2023 09:15,27
13/02/2023 09:30,27
13/02/2023 09:45,28.1
13/02/2023 10:00,31.8
13/02/2023 10:15,33.5
13/02/2023 10:30,34
13/02/2023 10:45,36.2
13/02/2023 11:00,37.7
13/02/2023 11:15,37.8
13/02/2023 11:30,37.4
13/02/2023 11:45,33.96666666
13/02/2023 12:00,30.53333333
13/02/2023 12:15,27.1
13/02/2023 12:30,27.9
13/02/2023 12:45,30.5
13/02/2023 13:00,32.1
13/02/2023 13:15,33.6
13/02/2023 13:30,34.7
13/02/2023 13:45,36.2
13/02/2023 14:00,35.2
13/02/2023 14:15,33.3
13/02/2023 14:30,31.6
13/02/2023 14:45,29.6
13/02/2023 15:00,28.6
13/02/2023 15:15,27.8
13/02/2023 15:30,27.6
13/02/2023 15:45,26.8
13/02/2023 16:00,26.5
13/02/2023 16:15,26
13/02/2023 16:30,25.9
13/02/2023 16:45,25.8
13/02/2023 17:00,25.2
13/02/2023 17:15,25.3
13/02/2023 17:30,25.5
13/02/2023 17:45,26.4
13/02/2023 18:00,29.3
13/02/2023 18:15,30.7
13/02/2023 18:30,31.8
13/02/2023 18:45,32.3
13/02/2023 19:00,32.1
13/02/2023 19:15,31.9
13/02/2023 19:30,32.1
13/02/2023 19:45,31.9
13/02/2023 20:00,32.1
13/02/2023 20:15,32.4
13/02/2023 20:30,32.7
13/02/2023 20:45,33
13/02/2023 21:00,33.2
13/02/2023 21:15,33.1
13/02/2023 21:30,33.1
13/02/2023 21:45,33.7
13/02/2023 22:00,31.1
13/02/2023 22:15,28.4
13/02/2023 22:30,27.4
13/02/2023 22:45,26.3
13/02/2023 23:00,26
13/02/2023 23:15,26.6
13/02/2023 23:30,26.8
13/02/2023 23:45,26.7
14/02/2023 00:00,26
14/02/2023 00:15,26.6
14/02/2023 00:30,27.2
14/02/2023 00:45,26.9
14/02/2023 01:00,26.1
14/02/2023 01:15,26.4
14/02/2023 01:30,27.5
14/02/2023 01:45,28.4
14/02/2023 02:00,29.4
14/02/2023 02:15,30.8
14/02/2023 02:30,31.9
14/02/2023 02:45,32.7
14/02/2023 03:00,33.2
14/02/2023 03:15,34.8
14/02/2023 03:30,34.5
14/02/2023 03:45,34.1
14/02/2023 04:00,33.8
14/02/2023 04:15,33.7
14/02/2023 04:30,34
14/02/2023 04:45,34.4
14/02/2023 05:00,33.6
14/02/2023 05:15,34
14/02/2023 05:30,34.3
14/02/2023 05:45,34.7
14/02/2023 06:00,33.4
14/02/2023 06:15,31.4
14/02/2023 06:30,29.8
14/02/2023 06:45,29.2
14/02/2023 07:00,28.6
14/02/2023 07:15,28.4
14/02/2023 07:30,28.1
14/02/2023 07:45,28.2
14/02/2023 08:00,27.9
14/02/2023 08:15,27.7
14/02/2023 08:30,28
14/02/2023 08:45,27.8
14/02/2023 09:00,26.9
14/02/2023 09:15,27.1
14/02/2023 09:30,28.3
14/02/2023 09:45,27.9
14/02/2023 10:00,29
14/02/2023 10:15,32.5
14/02/2023 10:30,34.5
14/02/2023 10:45,36.4
14/02/2023 11:00,37.6
14/02/2023 11:15,37.1
14/02/2023 11:30,35.8
14/02/2023 11:45,33.53333333
14/02/2023 12:00,31.26666667
14/02/2023 12:15,29
14/02/2023 12:30,29.6
14/02/2023 12:45,40.1
14/02/2023 13:00,39.9
14/02/2023 13:15,39.8
14/02/2023 13:30,41
14/02/2023 13:45,42.6
14/02/2023 14:00,44.5
14/02/2023 14:15,47.7
14/02/2023 14:30,42.3
14/02/2023 14:45,38.5
14/02/2023 15:00,38.7
14/02/2023 15:15,35.25
14/02/2023 15:30,31.8
14/02/2023 15:45,28.5
14/02/2023 16:00,27.5
14/02/2023 16:15,27.5
14/02/2023 16:30,25.5
14/02/2023 16:45,51.8
14/02/2023 17:00,22
14/02/2023 17:15,21.8
14/02/2023 17:30,21.2
14/02/2023 17:45,20
14/02/2023 18:00,19
14/02/2023 18:15,18.9
14/02/2023 18:30,19.5
14/02/2023 18:45,21.2
14/02/2023 19:00,22.8
14/02/2023 19:15,23.5
14/02/2023 19:30,23.8
14/02/2023 19:45,24.5
14/02/2023 20:00,24.6
14/02/2023 20:15,24.9
14/02/2023 20:30,25
14/02/2023 20:45,24.9
14/02/2023 21:00,23.9
14/02/2023 21:15,24
14/02/2023 21:30,24.6
14/02/2023 21:45,24.4
14/02/2023 22:00,24.5
14/02/2023 22:15,24.8
14/02/2023 22:30,22.6
14/02/2023 22:45,20.6
14/02/2023 23:00,19.9
14/02/2023 23:15,19.2
14/02/2023 23:30,19.2
14/02/2023 23:45,19.3
15/02/2023 00:00,20.2
15/02/2023 00:15,19.6
15/02/2023 00:30,19.1
15/02/2023 00:45,19.5
15/02/2023 01:00,20.4
15/02/2023 01:15,20.6
15/02/2023 01:30,20.7
15/02/2023 01:45,20.1
15/02/2023 02:00,21
15/02/2023 02:15,20.8
15/02/2023 02:30,21.8
15/02/2023 02:45,23.3
15/02/2023 03:00,25.6
15/02/2023 03:15,26.6
15/02/2023 03:30,27
15/02/2023 03:45,26.7
15/02/2023 04:00,26.1
15/02/2023 04:15,26.5
15/02/2023 04:30,27
15/02/2023 04:45,26.9
15/02/2023 05:00,27.4
15/02/2023 05:15,27.9
15/02/2023 05:30,27.6
15/02/2023 05:45,27.6
15/02/2023 06:00,27.3
15/02/2023 06:15,27.3
15/02/2023 06:30,26
15/02/2023 06:45,24
15/02/2023 07:00,23.5
15/02/2023 07:15,22.6
15/02/2023 07:30,22
15/02/2023 07:45,21.1
15/02/2023 08:00,21.8
15/02/2023 08:15,22
15/02/2023 08:30,21.8
15/02/2023 08:45,22
15/02/2023 09:00,22.3
15/02/2023 09:15,21.9
15/02/2023 09:30,23.6
15/02/2023 09:45,23.4
15/02/2023 10:00,24.1
15/02/2023 10:15,25.5
15/02/2023 10:30,26.6
15/02/2023 10:45,30.1
15/02/2023 11:00,33.3
15/02/2023 11:15,34.6
15/02/2023 11:30,32.6
15/02/2023 11:45,30.33333333
15/02/2023 12:00,28.06666666
15/02/2023 12:15,25.8
15/02/2023 12:30,23.4
15/02/2023 12:45,24
15/02/2023 13:00,24
15/02/2023 13:15,24
15/02/2023 13:30,24.2
15/02/2023 13:45,24.6
15/02/2023 14:00,24.9
15/02/2023 14:15,25.5
15/02/2023 14:30,26.3
15/02/2023 14:45,25.8
15/02/2023 15:00,24.2
15/02/2023 15:15,22.5
15/02/2023 15:30,21.5
15/02/2023 15:45,21.4
15/02/2023 16:00,22.7
15/02/2023 16:15,24.7
15/02/2023 16:30,24.6
15/02/2023 16:45,25
15/02/2023 17:00,24.4
15/02/2023 17:15,23.2
15/02/2023 17:30,22.9
15/02/2023 17:45,22.3
15/02/2023 18:00,22.1
15/02/2023 18:15,22.4
15/02/2023 18:30,22.3
15/02/2023 18:45,23.2
15/02/2023 19:00,24.8
15/02/2023 19:15,26
15/02/2023 19:30,26.9
15/02/2023 19:45,26.9
15/02/2023 20:00,26.6
15/02/2023 20:15,26.5
15/02/2023 20:30,26.6
15/02/2023 20:45,26.2
15/02/2023 21:00,26.2
15/02/2023 21:15,26.7
15/02/2023 21:30,26.9
15/02/2023 21:45,27.2
15/02/2023 22:00,27.3
15/02/2023 22:15,27.9
15/02/2023 22:30,28.2
15/02/2023 22:45,28
15/02/2023 23:00,25.6
15/02/2023 23:15,24.2
15/02/2023 23:30,23.3
15/02/2023 23:45,21.9
16/02/2023 00:00,20.9
16/02/2023 00:15,20.5
16/02/2023 00:30,20.3
16/02/2023 00:45,20.3
16/02/2023 01:00,20.2
16/02/2023 01:15,19.9
16/02/2023 01:30,20.2
16/02/2023 01:45,20.9
16/02/2023 02:00,21.2
16/02/2023 02:15,21.3
16/02/2023 02:30,21.7
16/02/2023 02:45,22.6
16/02/2023 03:00,24.3
16/02/2023 03:15,25.6
16/02/2023 03:30,26.5
16/02/2023 03:45,27
16/02/2023 04:00,26.8
16/02/2023 04:15,26.8
16/02/2023 04:30,27.2
16/02/2023 04:45,27.2
16/02/2023 05:00,27.1
16/02/2023 05:15,27.4
16/02/2023 05:30,27.6
16/02/2023 05:45,27.1
16/02/2023 06:00,26.9
16/02/2023 06:15,26.8
16/02/2023 06:30,26.8
16/02/2023 06:45,27.1
16/02/2023 07:00,24
16/02/2023 07:15,22.3
16/02/2023 07:30,21
16/02/2023 07:45,20.7
16/02/2023 08:00,21
16/02/2023 08:15,21.2
16/02/2023 08:30,21.2
16/02/2023 08:45,21.6
16/02/2023 09:00,23
16/02/2023 09:15,23.3
16/02/2023 09:30,23.9
16/02/2023 09:45,24.4
16/02/2023 10:00,25.9
16/02/2023 10:15,26.8
16/02/2023 10:30,27.6
16/02/2023 10:45,34.9
16/02/2023 11:00,39.6
16/02/2023 11:15,39.4
16/02/2023 11:30,38.4
16/02/2023 11:45,36.03333333
16/02/2023 12:00,33.66666667
16/02/2023 12:15,31.3
16/02/2023 12:30,30.3
16/02/2023 12:45,32.4
16/02/2023 13:00,31.2
16/02/2023 13:15,31.7
16/02/2023 13:30,28
16/02/2023 13:45,33.8
16/02/2023 14:00,33.8
16/02/2023 14:15,31.3
16/02/2023 14:30,29.9
16/02/2023 14:45,29.3
16/02/2023 15:00,28.6
16/02/2023 15:15,28.4
16/02/2023 15:30,26.2
16/02/2023 15:45,24.3
16/02/2023 16:00,23.5
16/02/2023 16:15,23.4
16/02/2023 16:30,23.5
16/02/2023 16:45,23.95
16/02/2023 17:00,24.4
16/02/2023 17:15,23.6
16/02/2023 17:30,21.6
16/02/2023 17:45,20
16/02/2023 18:00,18.3
16/02/2023 18:15,17.2
16/02/2023 18:30,16.8
16/02/2023 18:45,16.8
16/02/2023 19:00,16.7
16/02/2023 19:15,17.1
16/02/2023 19:30,17.3
16/02/2023 19:45,17.3
16/02/2023 20:00,17.3
16/02/2023 20:15,17.4
16/02/2023 20:30,17.4
16/02/2023 20:45,17.8
16/02/2023 21:00,18.1
16/02/2023 21:15,17.7
16/02/2023 21:30,18
16/02/2023 21:45,18.3
16/02/2023 22:00,18.3
16/02/2023 22:15,18.4
16/02/2023 22:30,18.9
16/02/2023 22:45,18.4
16/02/2023 23:00,18.1
16/02/2023 23:15,18.5
16/02/2023 23:30,18
16/02/2023 23:45,17.2
17/02/2023 00:00,16.4
17/02/2023 00:15,16
17/02/2023 00:30,16
17/02/2023 00:45,15.5
17/02/2023 01:00,15.3
17/02/2023 01:15,15.5
17/02/2023 01:30,16.4
17/02/2023 01:45,17.1
17/02/2023 02:00,16.9
17/02/2023 02:15,16.7
17/02/2023 02:30,17
17/02/2023 02:45,17
17/02/2023 03:00,17.6
17/02/2023 03:15,17.3
17/02/2023 03:30,17.7
17/02/2023 03:45,19
17/02/2023 04:00,19.3
17/02/2023 04:15,19.3
17/02/2023 04:30,19.9
17/02/2023 04:45,20.4
17/02/2023 05:00,20.7
17/02/2023 05:15,20.8
17/02/2023 05:30,20.3
17/02/2023 05:45,20.3
17/02/2023 06:00,20
17/02/2023 06:15,20.1
17/02/2023 06:30,20.3
17/02/2023 06:45,20.2
17/02/2023 07:00,20.2
17/02/2023 07:15,20.5
17/02/2023 07:30,19.8
17/02/2023 07:45,18.4
17/02/2023 08:00,17.9
17/02/2023 08:15,18.3
17/02/2023 08:30,17.9
17/02/2023 08:45,19.2
17/02/2023 09:00,19.7
17/02/2023 09:15,20.3
17/02/2023 09:30,19.8
17/02/2023 09:45,21.5
17/02/2023 10:00,21.5
17/02/2023 10:15,20
17/02/2023 10:30,18.7
17/02/2023 10:45,19.5
17/02/2023 11:00,21.6
17/02/2023 11:15,22.2
17/02/2023 11:30,23.1
17/02/2023 11:45,23.93333333
17/02/2023 12:00,24.76666667
17/02/2023 12:15,25.6
17/02/2023 12:30,20.9
17/02/2023 12:45,20.6
17/02/2023 13:00,19.2
17/02/2023 13:15,18.4
17/02/2023 13:30,17.7
17/02/2023 13:45,17.3
17/02/2023 14:00,17.3
17/02/2023 14:15,17.4
17/02/2023 14:30,17.6
17/02/2023 14:45,17.6
17/02/2023 15:00,20.2
17/02/2023 15:15,20.4
17/02/2023 15:30,19.6
17/02/2023 15:45,20.1
17/02/2023 16:00,18.2
17/02/2023 16:15,16.8
17/02/2023 16:30,16.1
17/02/2023 16:45,15.9
17/02/2023 17:00,15.8
17/02/2023 17:15,15.2
17/02/2023 17:30,15.7
17/02/2023 17:45,15.8
17/02/2023 18:00,15.4
17/02/2023 18:15,15.4
17/02/2023 18:30,15.5
17/02/2023 18:45,15
17/02/2023 19:00,14.7
17/02/2023 19:15,15.3
17/02/2023 19:30,15.7
17/02/2023 19:45,16
17/02/2023 20:00,16.4
17/02/2023 20:15,16.2
17/02/2023 20:30,16.3
17/02/2023 20:45,16.3
17/02/2023 21:00,17.4
17/02/2023 21:15,18.1
17/02/2023 21:30,18
17/02/2023 21:45,17.9
17/02/2023 22:00,17.7
17/02/2023 22:15,17.5
17/02/2023 22:30,16.8
17/02/2023 22:45,16.5
17/02/2023 23:00,17.8
17/02/2023 23:15,16.7
17/02/2023 23:30,15.9
17/02/2023 23:45,15.7
18/02/2023 00:00,15.5
18/02/2023 00:15,15.2
18/02/2023 00:30,15.4
18/02/2023 00:45,14.9
18/02/2023 01:00,15.6
18/02/2023 01:15,15.9
18/02/2023 01:30,15.4
18/02/2023 01:45,15.2
18/02/2023 02:00,15.2
18/02/2023 02:15,15.7
18/02/2023 02:30,15.5
18/02/2023 02:45,15.2
18/02/2023 03:00,15.3
18/02/2023 03:15,15.2
18/02/2023 03:30,15.2
18/02/2023 03:45,15.2
18/02/2023 04:00,15.5
18/02/2023 04:15,15.4
18/02/2023 04:30,16
18/02/2023 04:45,15.9
18/02/2023 05:00,15.5
18/02/2023 05:15,15.1
18/02/2023 05:30,15.3
18/02/2023 05:45,15.6
18/02/2023 06:00,15.7
18/02/2023 06:15,15.7
18/02/2023 06:30,15.6
18/02/2023 06:45,15.6
18/02/2023 07:00,15.7
18/02/2023 07:15,16.1
18/02/2023 07:30,16.1
18/02/2023 07:45,15.3
18/02/2023 08:00,14.7
18/02/2023 08:15,15.1
18/02/2023 08:30,15.8
18/02/2023 08:45,15.7
18/02/2023 09:00,15.2
18/02/2023 09:15,15.6
18/02/2023 09:30,15.5
18/02/2023 09:45,15.7
18/02/2023 10:00,15.6
18/02/2023 10:15,15.6
18/02/2023 10:30,13.3
18/02/2023 10:45,15.8
18/02/2023 11:00,15.9
18/02/2023 11:15,15.2
18/02/2023 11:30,15.4
18/02/2023 11:45,17.06666667
18/02/2023 12:00,18.73333333
18/02/2023 12:15,20.4
18/02/2023 12:30,17.1
18/02/2023 12:45,17.6
18/02/2023 13:00,16.1
18/02/2023 13:15,16.1
18/02/2023 13:30,16.1
18/02/2023 13:45,16.4
18/02/2023 14:00,15.8
18/02/2023 14:15,15.7
18/02/2023 14:30,15
18/02/2023 14:45,14.8
18/02/2023 15:00,14.6
18/02/2023 15:15,14.5
18/02/2023 15:30,13.5
18/02/2023 15:45,14.1
18/02/2023 16:00,14.8
18/02/2023 16:15,15.4
18/02/2023 16:30,14.2
18/02/2023 16:45,13.9
18/02/2023 17:00,13.7
18/02/2023 17:15,13
18/02/2023 17:30,12.5
18/02/2023 17:45,11.8
18/02/2023 18:00,10.9
18/02/2023 18:15,11
18/02/2023 18:30,10.8
18/02/2023 18:45,11.1
18/02/2023 19:00,11.6
18/02/2023 19:15,11.9
18/02/2023 19:30,12.1
18/02/2023 19:45,12.4
18/02/2023 20:00,12.4
18/02/2023 20:15,12.1
18/02/2023 20:30,12.4
18/02/2023 20:45,12.2
18/02/2023 21:00,12.2
18/02/2023 21:15,11.9
18/02/2023 21:30,12.3
18/02/2023 21:45,12.6
18/02/2023 22:00,12.3
18/02/2023 22:15,12.2
18/02/2023 22:30,12.7
18/02/2023 22:45,12.5
18/02/2023 23:00,12.6
18/02/2023 23:15,12.5
18/02/2023 23:30,12.9
18/02/2023 23:45,12.9
19/02/2023 00:00,12.1
19/02/2023 00:15,12.4
19/02/2023 00:30,12.7
19/02/2023 00:45,12.8
19/02/2023 01:00,12.8
19/02/2023 01:15,12.1
19/02/2023 01:30,12.2
19/02/2023 01:45,12.5
19/02/2023 02:00,12.8
19/02/2023 02:15,12.9
19/02/2023 02:30,13.3
19/02/2023 02:45,13.4
19/02/2023 03:00,13.3
19/02/2023 03:15,13.9
19/02/2023 03:30,14.2
19/02/2023 03:45,14.1
19/02/2023 04:00,14.2
19/02/2023 04:15,14.8
19/02/2023 04:30,14.8
19/02/2023 04:45,14.8
19/02/2023 05:00,14.6
19/02/2023 05:15,14.7
19/02/2023 05:30,14.7
19/02/2023 05:45,15
19/02/2023 06:00,15.1
19/02/2023 06:15,14.6
19/02/2023 06:30,14.5
19/02/2023 06:45,14.8
19/02/2023 07:00,14.8
19/02/2023 07:15,15.1
19/02/2023 07:30,15.5
19/02/2023 07:45,16.4
19/02/2023 08:00,15.9
19/02/2023 08:15,15.2
19/02/2023 08:30,15.2
19/02/2023 08:45,15.4
19/02/2023 09:00,15.9
19/02/2023 09:15,15.7
19/02/2023 09:30,14.7
19/02/2023 09:45,14.1
19/02/2023 10:00,14.4
19/02/2023 10:15,14
19/02/2023 10:30,14.3
19/02/2023 10:45,16.2
19/02/2023 11:00,17.8
19/02/2023 11:15,18.2
19/02/2023 11:30,16.3
19/02/2023 11:45,16.66666667
19/02/2023 12:00,17.03333333
19/02/2023 12:15,17.4
19/02/2023 12:30,16.3
19/02/2023 12:45,16.9
19/02/2023 13:00,15.8
19/02/2023 13:15,14.7
19/02/2023 13:30,13.8
19/02/2023 13:45,13.3
19/02/2023 14:00,12.9
19/02/2023 14:15,13.1
19/02/2023 14:30,13.3
19/02/2023 14:45,14.4
19/02/2023 15:00,14.3
19/02/2023 15:15,15.6
19/02/2023 15:30,15.8
19/02/2023 15:45,15.4
19/02/2023 16:00,14
19/02/2023 16:15,12.1
19/02/2023 16:30,11.3
19/02/2023 16:45,11.4
19/02/2023 17:00,12.2
19/02/2023 17:15,13
19/02/2023 17:30,14
19/02/2023 17:45,14
19/02/2023 18:00,14.3
19/02/2023 18:15,14.5
19/02/2023 18:30,14.3
19/02/2023 18:45,14.7
19/02/2023 19:00,15.1
19/02/2023 19:15,15.4
19/02/2023 19:30,15
19/02/2023 19:45,15.9
19/02/2023 20:00,16.1
19/02/2023 20:15,16.8
19/02/2023 20:30,17.1
19/02/2023 20:45,17.7
19/02/2023 21:00,17.6
19/02/2023 21:15,17.9
19/02/2023 21:30,18
19/02/2023 21:45,18.1
19/02/2023 22:00,18.2
19/02/2023 22:15,18.9
19/02/2023 22:30,18.9
19/02/2023 22:45,18.9
19/02/2023 23:00,19
19/02/2023 23:15,19.2
19/02/2023 23:30,19.1
19/02/2023 23:45,19.2
20/02/2023 00:00,18.2
20/02/2023 00:15,18.4
20/02/2023 00:30,18.2
20/02/2023 00:45,18.1
20/02/2023 01:00,18
20/02/2023 01:15,18.3
20/02/2023 01:30,18.9
20/02/2023 01:45,19.2
20/02/2023 02:00,18.4
20/02/2023 02:15,18
20/02/2023 02:30,18.4
20/02/2023 02:45,18.3
20/02/2023 03:00,18
20/02/2023 03:15,18
20/02/2023 03:30,17.7
20/02/2023 03:45,17.4
20/02/2023 04:00,17.2
20/02/2023 04:15,17.7
20/02/2023 04:30,18.1
20/02/2023 04:45,18.2
20/02/2023 05:00,18.5
20/02/2023 05:15,18.5
20/02/2023 05:30,18.7
20/02/2023 05:45,18.5
20/02/2023 06:00,18.2
20/02/2023 06:15,18.2
20/02/2023 06:30,18.7
20/02/2023 06:45,19.2
20/02/2023 07:00,19.3
20/02/2023 07:15,19.4
20/02/2023 07:30,19.7
20/02/2023 07:45,20.3
20/02/2023 08:00,22.6
20/02/2023 08:15,22
20/02/2023 08:30,21.1
20/02/2023 08:45,20.6
20/02/2023 09:00,21.3
20/02/2023 09:15,20.6
20/02/2023 09:30,19.2
20/02/2023 09:45,18.7
20/02/2023 10:00,18.5
20/02/2023 10:15,18.3
20/02/2023 10:30,17.6
20/02/2023 10:45,17.3
20/02/2023 11:00,16.9
20/02/2023 11:15,16.3
20/02/2023 11:30,15.5
20/02/2023 11:45,15.56666667
20/02/2023 12:00,15.63333333
20/02/2023 12:15,15.7
20/02/2023 12:30,13
20/02/2023 12:45,12.9
20/02/2023 13:00,12.3
20/02/2023 13:15,11.8
20/02/2023 13:30,11.8
